,lon,lat
4087277838,-162.8514957,68.0712146
4087277839,-162.8549349,68.0712631
4087277840,-162.8564596,68.0712634
4087277841,-162.8515995,68.0712787
4087277842,-162.8523314,68.0713532
4087277843,-162.8553601,68.0713588
4087277844,-162.8542772,68.0714126
4087277845,-162.853252,68.071444
4087277846,-162.8507599,68.0714685
4087277847,-162.8555643,68.0714838
4087277848,-162.8555627,68.0714841
4087277849,-162.8538018,68.0715197
4087277850,-162.8559509,68.0715419
4087277851,-162.8526861,68.071572
4087277852,-162.8557363,68.0715902
4087277853,-162.8539324,68.0716005
4087277854,-162.853879,68.0716125
4087277855,-162.8538839,68.0716156
4087277856,-162.8510446,68.0716441
4087277857,-162.8534419,68.0717152
4087277858,-162.8541047,68.0717516
4087277859,-162.856364,68.0717975
4087277860,-162.8543738,68.0718449
4087277861,-162.853662,68.0718514
4087277862,-162.8542871,68.0718645
4087277863,-162.8544308,68.0718802
4087277864,-162.8543411,68.0719005
4087277865,-162.8544357,68.071959
4087277866,-162.8554075,68.0719808
4087277867,-162.8554457,68.0720045
4087277868,-162.8523953,68.0720084
4087277869,-162.8526619,68.0720097
4087277870,-162.8530053,68.0720477
4087277871,-162.8547937,68.0721192
4087277872,-162.8531716,68.0721319
4087277873,-162.8536344,68.0721396
4087277874,-162.8548923,68.0721802
4087277875,-162.8515531,68.0721967
4087277876,-162.85337,68.0723482
4087277877,-162.8516481,68.0723763
4087277878,-162.8540184,68.0723772
4087277879,-162.8514657,68.0724334
4087277880,-162.8517768,68.0724664
4087277881,-162.8515595,68.0725025
4087277882,-162.8521416,68.0726027
4100454225,-145.7477681,60.5581987
4100454226,-145.7482117,60.5578292
4100454227,-145.7485507,60.5575929
4100454228,-145.7493148,60.5573052
4100454229,-145.7499784,60.5571121
4100454230,-145.7504965,60.5575841
4100454231,-145.7508379,60.5577571
4100454232,-145.7521186,60.5578554
4100454233,-145.7513162,60.5575041
4100573287,-145.761888,60.5431928
4100573288,-145.760975,60.5433696
4100573589,-145.7610848,60.5434397
4100573590,-145.7611618,60.5434925
4100573591,-145.7611688,60.5435131
4100573592,-145.7612365,60.543582
4100573593,-145.7620771,60.5434064
4114685534,-134.687341,58.382098
4114685535,-134.686899,58.3821185
4114685536,-134.6868633,58.3819072
4114685537,-134.6873054,58.3818867
4114716059,-134.4177515,58.3006035
4114716060,-134.4174486,58.300627
4114716061,-134.4173572,58.3003557
4114716062,-134.4176702,58.3003312
4172079726,-134.4107456,58.2992278
4172079728,-134.4108716,58.2992365
4172079733,-134.4107286,58.2992923
4172079737,-134.4108556,58.2993011
4202824512,-135.1510472,57.014146
4202824513,-135.1512333,57.014085
4202824514,-135.1515358,57.0143552
4202824515,-135.1521944,57.014644
4202824516,-135.1521713,57.0146596
4202824517,-135.1515074,57.0143686
4202824518,-135.1512233,57.0141114
4202824519,-135.1510659,57.0141629
4240109028,-151.2292227,60.5503436
4240109029,-151.2290601,60.5504267
4240109030,-151.2293099,60.5505449
4240109031,-151.2299468,60.5506863
4240109032,-151.229477,60.550768
4240109033,-151.2296379,60.5508441
4240109034,-151.2292972,60.5508598
4240109035,-151.2293781,60.5508981
4240109036,-151.2284686,60.5509747
4240109037,-151.2289802,60.5510195
4240109038,-151.2289131,60.5510538
4240109039,-151.2290634,60.5510589
4240109040,-151.2288408,60.55109
4240109041,-151.2289953,60.5510927
4240109042,-151.228779,60.5511216
4240109043,-151.2289238,60.5511292
4240109044,-151.2350693,60.5517139
4240109045,-151.2369591,60.5518742
4240109046,-151.2349498,60.5519032
4240109047,-151.2363568,60.5519104
4240109048,-151.236744,60.5519767
4240109049,-151.2374346,60.5519892
4240109050,-151.2368346,60.5519986
4240109051,-151.2337879,60.5520449
4240109052,-151.235275,60.5520696
4240109053,-151.2362373,60.5520997
4240109054,-151.2365505,60.5521044
4240109055,-151.2366035,60.5521172
4240109056,-151.236484,60.5521708
4240109057,-151.2360099,60.5521856
4240109058,-151.2347267,60.5521979
4240109059,-151.236537,60.5521836
4240109060,-151.23635,60.552202
4240109061,-151.2364858,60.5522348
4240109062,-151.2351536,60.5522553
4240109063,-151.2377181,60.5523178
4240109064,-151.2336168,60.5522987
4240109065,-151.2358886,60.5523713
4240109066,-151.2379083,60.5524154
4240109067,-151.2345556,60.5524517
4240109068,-151.2372366,60.5525447
4240109069,-151.2364624,60.5525384
4240109070,-151.2374268,60.5526423
4240109071,-151.2368028,60.5526207
4240109072,-151.2359059,60.5526459
4240109073,-151.2362674,60.5527333
4251895252,-151.8381822,59.7837241
4251895261,-151.8384374,59.7842093
4251895268,-151.8385018,59.784706
4251895274,-151.8364955,59.7850273
4251895275,-151.8377132,59.7851596
4257652204,-151.2755216,60.5528134
4257652209,-151.2757366,60.5526429
4257652211,-151.2750549,60.5531747
4257652213,-151.2748886,60.5533092
4257652215,-151.2763719,60.5529558
4257652219,-151.2779758,60.5536165
4257652220,-151.2773401,60.554012
4259412396,-151.0870613,60.4830912
4259412397,-151.0897033,60.4830925
4259412398,-151.0904811,60.4832286
4259412399,-151.0917444,60.4835828
4259412400,-151.0871498,60.4840783
4259412401,-151.0915808,60.4841193
4264863549,-151.6246735,59.680384
4264863551,-151.6248418,59.6804698
4264863553,-151.6241317,59.6806548
4264863555,-151.6243,59.6807406
4274770219,-151.2571693,60.5360925
4274770220,-151.2563539,60.5361083
4274770221,-151.257203,60.5363084
4274770222,-151.2569272,60.5363188
4274770223,-151.2580795,60.5363538
4274770224,-151.2571086,60.5363933
4274770225,-151.2580973,60.5364592
4274770226,-151.2571263,60.5364988
4274770227,-151.2569643,60.5364991
4274770228,-151.2564397,60.5365252
4276487358,-151.2606833,60.5159899
4276487359,-151.2610035,60.5159923
4276487360,-151.2606747,60.5162671
4276487361,-151.2609948,60.5162695
4277447350,-151.2841245,60.3834708
4277447352,-151.2847868,60.3834942
4277447354,-151.2838775,60.3836483
4277447355,-151.2840977,60.3836561
4277447356,-151.2845879,60.3836767
4277447357,-151.2847595,60.3836828
4277447358,-151.2838347,60.3839438
4277447359,-151.2841266,60.3839541
4277447360,-151.2844988,60.3839543
4277447361,-151.2845474,60.383956
4277447362,-151.2840984,60.3841484
4277447363,-151.2844688,60.3841615
4306575901,-151.2537008,60.5154408
4306575902,-151.2542747,60.5154445
4306575903,-151.2535987,60.5155449
4306575904,-151.253698,60.5155455
4306575905,-151.2542712,60.5155809
4306575906,-151.2543736,60.5155816
4306575907,-151.253594,60.5157244
4306575908,-151.2536978,60.515725
4306575909,-151.2543647,60.5159228
4306575910,-151.2545509,60.5159239
4306575911,-151.2542655,60.5161402
4306575912,-151.2536444,60.5161419
4306575913,-151.2545452,60.516142
4306575914,-151.2536869,60.5161421
4306575915,-151.2536429,60.5162026
4306575916,-151.2536885,60.5162029
4306575917,-151.2542634,60.5162183
4306575918,-151.2543716,60.516219
4306575919,-151.2536864,60.5162843
4306575920,-151.2543698,60.5162886
4327579425,-134.3997582,58.2952337
4336895686,-131.6251494,55.3322168
4336895687,-131.6249825,55.3322928
4336895891,-131.6229341,55.3324554
4336895892,-131.6255821,55.332524
4336895893,-131.6227346,55.3325438
4336895895,-131.6254153,55.3326
4336895898,-131.6232496,55.3326857
4336895901,-131.6230501,55.3327741
4336896030,-131.6307642,55.3357034
4336896031,-131.6322063,55.3357205
4336896032,-131.6306552,55.3357758
4336896044,-131.6305422,55.3359602
4336896045,-131.6309762,55.3359628
4336896056,-131.6313442,55.335985
4336896062,-131.6308292,55.3360606
4336896063,-131.6312362,55.3360573
4336896072,-131.6303802,55.336068
4336896073,-131.6312082,55.3360755
4336896085,-131.6312013,55.336152
4336896088,-131.6310622,55.3361733
4336896092,-131.6328233,55.3361852
4336896097,-131.6310512,55.3362074
4336896120,-131.6326173,55.3362732
4336896131,-131.6308902,55.3363152
4336896132,-131.6315673,55.3363483
4336896143,-131.6314993,55.3363772
4336896151,-131.6319523,55.3364251
4336896161,-131.6320043,55.3364646
4336896162,-131.6328753,55.3364675
4336896169,-131.6317713,55.3365025
4336896176,-131.6318323,55.3365384
4336896181,-131.6321403,55.3365669
4336896188,-131.6319683,55.3366407
4336896195,-131.6323233,55.3367047
4337590194,-134.399882,58.2952595
4337590195,-134.3996778,58.2953401
4337590196,-134.3997076,58.2953463
4337590197,-134.3998015,58.295366
4339707095,-166.5584957,53.8797386
4339707096,-166.5582816,53.8798208
4339707097,-166.5580014,53.8795673
4339707098,-166.5582155,53.879485
4360863626,-149.4368727,60.1210228
4360863627,-149.4363836,60.1210295
4360863628,-149.4368904,60.1214287
4360863629,-149.436406,60.1214354
4386617852,-149.434737,60.1219906
4386617853,-149.4344584,60.1219916
4386617854,-149.4347423,60.1223648
4386617855,-149.4344638,60.1223658
4450214823,-158.4518783,59.0426856
4450214826,-158.4538416,59.0429622
4450214831,-158.4514437,59.0442254
4450214834,-158.4531978,59.0445026
4464189729,-148.951228,63.8544981
4464189730,-148.9508958,63.8545442
4464189731,-148.9515932,63.8545913
4464189732,-148.9510993,63.8545961
4464189734,-148.950771,63.8546131
4464189735,-148.9507967,63.8546196
4464189737,-148.951365,63.8547651
4464189738,-148.950166,63.8547943
4464189739,-148.9515179,63.8548041
4464189741,-148.9504409,63.8548644
4464189743,-148.9511713,63.855068
4464189744,-148.9513825,63.8551218
4464189747,-148.9495287,63.8552795
4464189748,-148.9496983,63.8553228
4464189749,-148.9496429,63.855365
4464189750,-148.9506369,63.8554625
4464189751,-148.9508602,63.8555194
4464189753,-148.9504834,63.8555793
4464189825,-149.0048534,63.9037341
4464189826,-149.0037666,63.903966
4464189827,-149.0051505,63.9040035
4464189829,-149.0040637,63.9042354
4464189830,-148.9973291,63.9043257
4464189831,-148.9975525,63.9043458
4464189832,-148.9974523,63.9043857
4464189834,-148.9979189,63.9045241
4464189836,-148.9961158,63.9048081
4464189837,-148.9966053,63.9050463
4478165205,-134.4922774,58.3585654
4478165206,-134.4919436,58.3586411
4478165207,-134.4918029,58.3584705
4478165208,-134.4921367,58.3583948
4506369327,-145.7490624,61.1416685
4506369328,-145.7492555,61.1415546
4506369329,-145.7494439,61.141629
4506369330,-145.7492508,61.1417429
4506369331,-145.7492381,61.1412158
4506369332,-145.7495761,61.1410475
4506369333,-145.7497176,61.1411137
4506369334,-145.7493796,61.141282
4506369335,-145.7489345,61.141004
4506369336,-145.7493498,61.1407991
4506369337,-145.7495843,61.1409099
4506369338,-145.749169,61.1411147
4518753957,-144.8351515,64.4729058
4518753958,-144.8468499,64.3841017
4518753959,-144.9617917,64.3869272
4518753960,-144.9500933,64.4757222
4518753961,-144.9077836,64.4746855
4575930934,-151.0893053,60.7634126
4575930935,-151.0893661,60.7633842
4575930936,-151.0893149,60.7633581
4575930937,-151.0892542,60.7633866
4586419339,-149.9437732,61.2863692
4586419340,-149.9431979,61.2863714
4586419341,-149.9432082,61.2870079
4586419342,-149.9437835,61.2870058
4595206556,-135.229251,57.0507233
4595206557,-135.2285425,57.0507687
4595206558,-135.2285835,57.0509581
4595206559,-135.229292,57.0509127
4595213269,-135.366801,57.0548781
4595213270,-135.366799,57.0548416
4595213271,-135.3656972,57.0548931
4595213272,-135.3657022,57.0549685
4701957877,-156.679027,71.3274518
4701957878,-156.6790713,71.3274564
4701957879,-156.6791068,71.3274662
4701957880,-156.6791279,71.3274795
4701957881,-156.6791314,71.3274944
4701957882,-156.6791169,71.3275086
4701957883,-156.6790864,71.32752
4701957884,-156.6789982,71.3275279
4701957885,-156.6789538,71.3275232
4701957886,-156.6789183,71.3275135
4701957887,-156.6788972,71.3275001
4701957888,-156.6788937,71.3274852
4701958189,-156.6789082,71.327471
4701958190,-156.6789387,71.3274596
4701958191,-156.6789804,71.3274529
4701958192,-156.6790447,71.3275267
4701958193,-156.6772665,71.3278738
4701958194,-156.6772804,71.3278761
4701958195,-156.6772905,71.3278799
4701958196,-156.6772953,71.3278846
4701958197,-156.6772941,71.3278896
4701958198,-156.677287,71.327894
4701958199,-156.6772752,71.3278972
4701958200,-156.6772604,71.3278988
4701958201,-156.6772449,71.3278984
4701958202,-156.677231,71.3278961
4701958203,-156.677221,71.3278924
4701958204,-156.6772161,71.3278876
4701958205,-156.6772174,71.3278827
4701958206,-156.6772244,71.3278782
4701958207,-156.6772362,71.327875
4701958208,-156.677251,71.3278735
4701958209,-156.6773483,71.3279048
4701958210,-156.6773622,71.327907
4701958211,-156.6773723,71.3279108
4701958212,-156.6773771,71.3279155
4701958213,-156.6773759,71.3279205
4701958214,-156.6773688,71.3279249
4701958215,-156.677357,71.3279282
4701958216,-156.6773422,71.3279297
4701958217,-156.6773267,71.3279293
4701958218,-156.6773129,71.327927
4701958219,-156.6773028,71.3279233
4701958220,-156.677298,71.3279185
4701958221,-156.6772992,71.3279136
4701958222,-156.6773062,71.3279091
4701958223,-156.677318,71.3279059
4701958224,-156.6773328,71.3279044
4701958225,-156.6774328,71.3279301
4701958226,-156.6774467,71.3279323
4701958227,-156.6774568,71.3279361
4701958228,-156.6774616,71.3279409
4701958229,-156.6774603,71.3279458
4701958230,-156.6774533,71.3279503
4701958231,-156.6774415,71.3279535
4701958232,-156.6774267,71.327955
4701958233,-156.6774112,71.3279546
4701958234,-156.6773973,71.3279524
4701958235,-156.6773872,71.3279486
4701958236,-156.6773824,71.3279439
4701958237,-156.6773837,71.3279389
4701958238,-156.6773907,71.3279345
4701958239,-156.6774025,71.3279312
4701958240,-156.6774173,71.3279297
4701958241,-156.6774462,71.3279683
4701958242,-156.6774601,71.3279706
4701958243,-156.6774702,71.3279743
4701958244,-156.677475,71.3279791
4701958245,-156.6774738,71.327984
4701958246,-156.6774667,71.3279885
4701958247,-156.6774549,71.3279917
4701958248,-156.6774401,71.3279932
4701958249,-156.6774246,71.3279929
4701958250,-156.6774108,71.3279906
4701958251,-156.6774007,71.3279868
4701958252,-156.6773959,71.3279821
4701958253,-156.6773971,71.3279771
4701958254,-156.6774041,71.3279727
4701958255,-156.6774159,71.3279694
4701958256,-156.6774307,71.3279679
4701958257,-156.6775495,71.3279391
4701958258,-156.6775633,71.3279414
4701958259,-156.6775734,71.3279451
4701958260,-156.6775782,71.3279499
4701958261,-156.677577,71.3279548
4701958262,-156.67757,71.3279593
4701958263,-156.6775582,71.3279625
4701958264,-156.6775434,71.327964
4701958265,-156.6775279,71.3279637
4701958266,-156.677514,71.3279614
4701958267,-156.6775039,71.3279576
4701958268,-156.6774991,71.3279529
4701958269,-156.6775003,71.3279479
4701958270,-156.6775074,71.3279435
4701958271,-156.6775192,71.3279403
4701958272,-156.677534,71.3279387
4701958273,-156.6776259,71.3279687
4701958274,-156.6776398,71.327971
4701958275,-156.6776499,71.3279748
4701958276,-156.6776547,71.3279795
4701958277,-156.6776535,71.3279845
4701958278,-156.6776464,71.3279889
4701958279,-156.6776346,71.3279921
4701958280,-156.6776198,71.3279937
4701958281,-156.6776043,71.3279933
4701958282,-156.6775905,71.327991
4701958283,-156.6775804,71.3279872
4701958284,-156.6775756,71.3279825
4701958285,-156.6775768,71.3279775
4701958286,-156.6775838,71.3279731
4701958287,-156.6775956,71.3279699
4701958288,-156.6776104,71.3279683
4701958289,-156.6775294,71.3279979
4701958290,-156.6775432,71.3280002
4701958291,-156.6775533,71.328004
4701958292,-156.6775581,71.3280087
4701958293,-156.6775569,71.3280137
4701958294,-156.6775499,71.3280181
4701958295,-156.677538,71.3280213
4701958296,-156.6775233,71.3280229
4701958297,-156.6775078,71.3280225
4701958298,-156.6774939,71.3280202
4701958299,-156.6774838,71.3280164
4701958300,-156.677479,71.3280117
4701958301,-156.6774802,71.3280067
4701958302,-156.6774873,71.3280023
4701958303,-156.6774991,71.3279991
4701958304,-156.6775139,71.3279975
4701958305,-156.6770533,71.3279267
4701958306,-156.6770671,71.3279289
4701958307,-156.6770772,71.3279327
4701958308,-156.677082,71.3279374
4701958309,-156.6770808,71.3279424
4701958310,-156.6770738,71.3279468
4701958311,-156.6770619,71.3279501
4701958312,-156.6770472,71.3279516
4701958313,-156.6770317,71.3279512
4701958314,-156.6770178,71.3279489
4701958315,-156.6770077,71.3279452
4701958316,-156.6770029,71.3279404
4701958317,-156.6770041,71.3279355
4701958318,-156.6770112,71.327931
4701958319,-156.677023,71.3279278
4701958320,-156.6770378,71.3279263
4701958321,-156.677123,71.3279516
4701958322,-156.6771369,71.3279538
4701958323,-156.677147,71.3279576
4701958324,-156.6771518,71.3279623
4701958325,-156.6771506,71.3279673
4701958326,-156.6771435,71.3279717
4701958327,-156.6771317,71.327975
4701958328,-156.6771169,71.3279765
4701958329,-156.6771014,71.3279761
4701958330,-156.6770876,71.3279738
4701958331,-156.6770775,71.3279701
4701958332,-156.6770726,71.3279653
4701958333,-156.6770739,71.3279604
4701958334,-156.6770809,71.3279559
4701958335,-156.6770927,71.3279527
4701958336,-156.6771075,71.3279512
4701958337,-156.6771968,71.3279756
4701958338,-156.6772106,71.3279779
4701958339,-156.6772207,71.3279816
4701958340,-156.6772255,71.3279864
4701958341,-156.6772243,71.3279913
4701958342,-156.6772173,71.3279958
4701958343,-156.6772054,71.327999
4701958344,-156.6771907,71.3280005
4701958345,-156.6771752,71.3280002
4701958346,-156.6771613,71.3279979
4701958347,-156.6771512,71.3279941
4701958348,-156.6771464,71.3279894
4701958349,-156.6771476,71.3279844
4701958350,-156.6771547,71.32798
4701958351,-156.6771665,71.3279767
4701958352,-156.6771813,71.3279752
4701958353,-156.6772598,71.3279996
4701958354,-156.6772737,71.3280019
4701958355,-156.6772838,71.3280057
4701958356,-156.6772886,71.3280104
4701958357,-156.6772873,71.3280154
4701958358,-156.6772803,71.3280198
4701958359,-156.6772685,71.328023
4701958360,-156.6772537,71.3280246
4701958361,-156.6772382,71.3280242
4701958362,-156.6772243,71.3280219
4701958363,-156.6772142,71.3280182
4701958364,-156.6772094,71.3280134
4701958365,-156.6772107,71.3280085
4701958366,-156.6772177,71.328004
4701958367,-156.6772295,71.3280008
4701958368,-156.6772443,71.3279993
4701958369,-156.6773295,71.3280233
4701958370,-156.6773434,71.3280255
4701958371,-156.6773535,71.3280293
4701958372,-156.6773583,71.328034
4701958373,-156.6773571,71.328039
4701958374,-156.67735,71.3280434
4701958375,-156.6773382,71.3280467
4701958376,-156.6773234,71.3280482
4701958377,-156.6773079,71.3280478
4701958378,-156.6772941,71.3280456
4701958379,-156.677284,71.3280418
4701958380,-156.6772792,71.328037
4701958381,-156.6772804,71.3280321
4701958382,-156.6772874,71.3280276
4701958383,-156.6772993,71.3280244
4701958384,-156.677314,71.3280229
4701958385,-156.6773986,71.3280458
4701958386,-156.6774125,71.3280481
4701958387,-156.6774226,71.3280518
4701958388,-156.6774274,71.3280566
4701958389,-156.6774262,71.3280615
4701958390,-156.6774191,71.328066
4701958391,-156.6774073,71.3280692
4701958392,-156.677377,71.3280704
4701958393,-156.6773631,71.3280681
4701958394,-156.677353,71.3280643
4701958395,-156.6773482,71.3280596
4701958396,-156.6773495,71.3280546
4701958397,-156.6773565,71.3280502
4701958398,-156.6773683,71.3280469
4701958399,-156.6773831,71.3280454
4701958400,-156.6773925,71.3280707
4701958401,-156.6765304,71.3280932
4701958402,-156.676567,71.3280988
4701958403,-156.6765942,71.3281084
4701958404,-156.676608,71.3281205
4701958405,-156.676606,71.3281335
4701958406,-156.6765888,71.3281452
4701958407,-156.6765589,71.3281539
4701958408,-156.6764803,71.3281577
4701958409,-156.6764437,71.3281522
4701958410,-156.6764165,71.3281426
4701958411,-156.6764028,71.3281304
4701958412,-156.6764047,71.3281175
4701958413,-156.6764219,71.3281057
4701958414,-156.6764518,71.328097
4701958415,-156.6764899,71.3280926
4701958416,-156.6765208,71.3281583
4701958417,-156.6767169,71.3281634
4701958418,-156.6767557,71.3281685
4701958419,-156.6767855,71.3281779
4701958420,-156.6768017,71.3281903
4701958421,-156.6768019,71.3282037
4701958422,-156.6767861,71.3282162
4701958423,-156.6767566,71.3282257
4701958424,-156.676676,71.328231
4701958425,-156.6766372,71.3282259
4701958426,-156.6766074,71.3282164
4701958427,-156.6765912,71.3282041
4701958428,-156.676591,71.3281906
4701958429,-156.6766068,71.3281782
4701958430,-156.6766364,71.3281687
4701958431,-156.676675,71.3281635
4701958432,-156.6767179,71.3282309
4701958433,-156.6769115,71.328014
4701958434,-156.676975,71.3280214
4701958435,-156.6770247,71.3280361
4701958436,-156.6770532,71.3280557
4701958437,-156.677056,71.3280773
4701958438,-156.6770328,71.3280976
4701958439,-156.6769871,71.3281136
4701958440,-156.6768583,71.3281236
4701958441,-156.6767948,71.3281162
4701958442,-156.676745,71.3281015
4701958443,-156.6767166,71.3280819
4701958444,-156.6767137,71.3280603
4701958445,-156.676737,71.32804
4701958446,-156.6767827,71.328024
4701958447,-156.676844,71.3280149
4701958448,-156.6769258,71.3281227
4724584697,-145.7471996,64.0628852
4724584698,-145.7420319,64.0626232
4724584699,-145.742213,64.0610894
4724584700,-145.7416626,64.0594111
4724584701,-145.7449146,64.0592907
4724584702,-145.7480906,64.0610617
4724720226,-145.6817055,64.0272005
4724720227,-145.6817108,64.0269105
4724720228,-145.6812778,64.026909
4724720229,-145.6812726,64.027199
4724720230,-145.6810796,64.0273513
4724720231,-145.6810907,64.0271057
4724720232,-145.6800937,64.027097
4724720233,-145.6800991,64.0269777
4724720234,-145.6794577,64.0269722
4724720235,-145.6794412,64.027337
4724720244,-145.6816483,64.0281834
4724720245,-145.6816083,64.0278509
4724720246,-145.6801067,64.0278856
4724720247,-145.6801468,64.0282181
4741521794,-161.1761707,56.0048703
4741521795,-161.177786,56.0048752
4741521796,-161.1775098,56.0046119
4741521797,-161.1767748,56.0048759
4741521798,-161.1755098,56.0051465
4741521799,-161.1768124,56.0061206
4741521800,-161.1797864,56.0052418
4741521801,-161.1790813,56.0044936
4741522733,-161.1784911,56.0056234
4741523069,-161.1765576,56.0047086
4784241246,-149.7938094,61.1263912
4784241247,-149.7940947,61.1262574
4784241248,-149.7940455,61.1262329
4784241249,-149.7941222,61.1261969
4784241250,-149.793882,61.1260774
4784241251,-149.7935199,61.1262473
4792503088,-150.0221873,61.1971649
4797347026,-147.7212127,64.850266
4797347027,-147.721024,64.8502658
4797347028,-147.7210238,64.8502907
4797347029,-147.7199483,64.8501133
4797347030,-147.7198963,64.8500139
4797347031,-147.7201677,64.8500087
4797347032,-147.7203648,64.850009
4797347034,-147.7197368,64.8502851
4797347035,-147.721159,64.8507623
4797347036,-147.7208412,64.8507624
4797347037,-147.7208408,64.8505096
4797347038,-147.7214708,64.8503807
4797347039,-147.721226,64.8501125
4797347040,-147.7212231,64.8500569
4797347041,-147.7220754,64.8500716
4797347042,-147.7217999,64.8500715
4797347043,-147.7218,64.8500122
4797347044,-147.7226224,64.8501622
4797347045,-147.7226163,64.8500925
4797347046,-147.7228751,64.8501705
4797347047,-147.7229029,64.8502434
4797347048,-147.7220233,64.8495153
4797347049,-147.7231614,64.8497434
4797347050,-147.7230494,64.8497432
4797347051,-147.7227053,64.8496317
4797347052,-147.7227056,64.8495784
4797347053,-147.7231624,64.8495789
4797347054,-147.7227139,64.8489931
4797347055,-147.7231073,64.8492142
4797347056,-147.7234152,64.8492149
4797347057,-147.7231073,64.8492415
4797347058,-147.7231066,64.8493196
4797347059,-147.7234141,64.849347
4797347063,-147.7242428,64.8485468
4797347064,-147.7251957,64.8483993
4797347065,-147.7210707,64.8512437
4797347066,-147.7194622,64.8512156
4797347067,-147.7198401,64.8517174
4797347068,-147.7193128,64.8517007
4797347069,-147.719672,64.8515466
4797347070,-147.719923,64.8515725
4797347071,-147.7207149,64.8535535
4797347072,-147.7192494,64.8534327
4797347073,-147.7204682,64.8534983
4797347074,-147.7208537,64.8534395
4797347075,-147.7187192,64.8532274
4797347076,-147.7182998,64.8532357
4797347077,-147.7183463,64.8528832
4797347078,-147.7184445,64.852881
4797347079,-147.7186438,64.8530976
4797347080,-147.718705,64.8530964
4797347081,-147.7185657,64.8539146
4797347082,-147.718277,64.8538006
4797347083,-147.7184815,64.8539071
4797347084,-147.7182987,64.8539275
4797347085,-147.7183308,64.8538471
4797347086,-147.7182248,64.8538969
4797347087,-147.7188703,64.8542437
4797347088,-147.7196546,64.8539532
4797347089,-147.7195868,64.8540773
4797347090,-147.7185616,64.8542039
4797351125,-147.7199485,64.8500875
4797351126,-147.7212145,64.8500145
4797351127,-147.7203641,64.8500983
4797351128,-147.719739,64.8503732
4797351129,-147.7214544,64.8505084
4797351130,-147.7215094,64.8503709
4797351131,-147.7216973,64.8502895
4797351132,-147.7231402,64.8499973
4797351133,-147.7220199,64.8495908
4797351134,-147.7230491,64.8497993
4797351135,-147.7231055,64.849468
4797351136,-147.7227073,64.849467
4797351137,-147.7231102,64.8489941
4797351138,-147.7240504,64.8487115
4797351139,-147.7194884,64.8509437
4797351140,-147.7210969,64.8509717
4797351141,-147.7194399,64.8514789
4797351142,-147.7220857,64.8535492
4797351143,-147.7191545,64.8534343
4797351144,-147.7182616,64.8528849
4797351145,-147.7183439,64.8528616
4797351146,-147.7184421,64.8528597
4797351147,-147.7185483,64.8528789
4797351148,-147.7183794,64.8542236
4797351222,-147.7214534,64.8504818
4797351223,-147.7214718,64.8504073
4797351224,-147.7215096,64.8502455
4797351225,-147.7213852,64.8500554
4797351226,-147.7228809,64.8502896
4797351227,-147.7212184,64.8495088
4797351228,-147.7234148,64.8492423
4797351229,-147.7217917,64.8537904
4797351230,-147.71864,64.8530635
4797351231,-147.718254,64.8538176
4797351232,-147.719636,64.8541613
4797351323,-147.7203628,64.8502899
4797351324,-147.7201601,64.8500981
4797351325,-147.7201602,64.8500865
4797351326,-147.719998,64.8500863
4797351327,-147.7199978,64.8501133
4797351328,-147.7198958,64.8500875
4797351329,-147.7201677,64.8500143
4797351330,-147.7203647,64.8500134
4797351331,-147.7201501,64.8503714
4797351332,-147.7201479,64.8502833
4797351333,-147.7211585,64.8505094
4797351334,-147.7217063,64.8505068
4797351335,-147.7217053,64.8504801
4797351336,-147.7217237,64.8504057
4797351337,-147.7217227,64.850379
4797351338,-147.7216971,64.850371
4797351339,-147.7216075,64.8502455
4797351340,-147.7216074,64.8502894
4797351341,-147.721388,64.850111
4797351342,-147.7220754,64.8500122
4797351343,-147.723154,64.8501538
4797351344,-147.7225396,64.8500937
4797351345,-147.722532,64.850007
4797351346,-147.7228233,64.8502901
4797351347,-147.7228175,64.8501711
4797351348,-147.7229029,64.8501685
4797351349,-147.7229623,64.8501685
4797351350,-147.721215,64.8495843
4797351351,-147.7221774,64.8497984
4797351352,-147.7221784,64.8496311
4797351353,-147.7234145,64.8493205
4797351354,-147.7231067,64.8493462
4797351356,-147.72407,64.8487963
4797351357,-147.7224956,64.8488618
4797351358,-147.722476,64.8487768
4797351359,-147.7251504,64.8485865
4797351360,-147.7242882,64.8483597
4797351361,-147.7195908,64.8516916
4797351362,-147.7195703,64.8517274
4797351363,-147.7196956,64.8515054
4797351364,-147.7210089,64.8533122
4797351365,-147.7203171,64.8535819
4797351366,-147.7192644,64.853599
4797351367,-147.7191348,64.8532148
4797351368,-147.7202825,64.8531962
4797351369,-147.7203094,64.8534972
4797351370,-147.7203004,64.8533962
4797351371,-147.720629,64.8533912
4797351372,-147.7185685,64.8530649
4797351373,-147.7188244,64.8537963
4797351374,-147.7185355,64.8536823
4797351375,-147.7183755,64.8539569
4797351376,-147.7184047,64.8538776
4797351377,-147.718148,64.8538675
4797351378,-147.7195246,64.8539583
4797351379,-147.7195255,64.8539669
4797351380,-147.7197193,64.8540633
4797351381,-147.7185975,64.8542636
4797351382,-147.7184152,64.8542833
4797352021,-147.7229623,64.8502434
4797352022,-147.7187498,64.8540416
4817118161,-135.2124156,59.5357991
4817118162,-135.2121746,59.5357298
4817118163,-135.212291,59.5356257
4817118164,-135.2125319,59.535695
4868761965,-149.6512607,61.227299
