,id,lon,lat
696,2131781752,-151.4945239,59.6429696
697,2131781767,-151.4946737,59.642916
698,2131781768,-151.4941588,59.6425487
699,2131963325,-151.5489292,59.6405034
700,2131963333,-151.5454205,59.6396521
701,2131963347,-151.5460685,59.6397449
702,2131963349,-151.5488132,59.6404163
703,2131963351,-151.5488092,59.6405019
704,2131963358,-151.5489219,59.640656
705,2131963360,-151.546071,59.6396569
706,2131963370,-151.5489282,59.640602
707,2131963373,-151.5491051,59.6404198
708,2131963376,-151.5490937,59.6406581
709,2131963378,-151.5454179,59.63974
763,2162492248,-151.5421803,59.6452585
764,2162492249,-151.5419182,59.6452649
765,2162492254,-151.5424145,59.6453705
766,2162492255,-151.5421915,59.645376
767,2162492256,-151.54208,59.6454241
768,2162492258,-151.5419338,59.6454276
769,2162492259,-151.5424217,59.6454451
770,2162492260,-151.5422547,59.6454491
771,2162492264,-151.5422728,59.6456381
772,2162492265,-151.5421008,59.6456423
773,2162492288,-151.5395561,59.6466457
774,2162492289,-151.5390254,59.6466564
775,2162492290,-151.5395645,59.6467517
776,2162492291,-151.5390337,59.6467624
777,2162492326,-151.5307427,59.6475336
778,2162492333,-151.5305535,59.647579
791,2194119314,-151.2726156,59.7173093
792,2194119315,-151.272764,59.7173183
793,2194119316,-151.272545,59.7173451
794,2194119317,-151.2726061,59.7173488
795,2194119318,-151.2725355,59.7173848
796,2194119319,-151.272745,59.7173975
797,2194119322,-151.2829898,59.7195398
798,2194119323,-151.2827624,59.7195414
799,2194119324,-151.2827628,59.7195568
800,2194119325,-151.282675,59.7195574
801,2194119326,-151.2829923,59.7196315
802,2194119327,-151.2829466,59.7196318
803,2194119328,-151.2827403,59.7196618
804,2194119329,-151.2826779,59.7196622
805,2194119330,-151.2829481,59.7196875
806,2194119331,-151.2827411,59.7196889
807,2194119332,-151.2611799,59.7212634
808,2194119333,-151.2722291,59.7211867
809,2194119334,-151.2611398,59.7211606
810,2194119335,-151.2721118,59.7211982
811,2194119336,-151.2721217,59.7212237
812,2194119337,-151.27194,59.7212416
813,2194119338,-151.2722669,59.7212844
814,2194119339,-151.2722185,59.7212892
815,2194119340,-151.2722257,59.7213078
816,2194119341,-151.2609338,59.7212878
817,2194119342,-151.2608936,59.721185
818,2194119343,-151.271975,59.7213324
