id,lon,lat
3426499534,-151.0001424,70.2208577
3426499535,-151.0001872,70.2209164
3426499536,-151.0001191,70.2209223
3426499537,-151.0001303,70.2209369
3426499538,-150.999824,70.2209637
3426499539,-150.9995778,70.2206672
3426499540,-150.9998864,70.2206403
3426499541,-150.9998973,70.2206545
3426499542,-150.9999631,70.2206488
3426499543,-151.0000078,70.2207075
3426499544,-150.9999394,70.2207135
3426499545,-150.9999505,70.2207281
3426499546,-150.9996445,70.2207548
3426499547,-151.0002994,70.2217161
3426499548,-151.0006082,70.2216891
3426499549,-151.000619,70.2217034
3426499550,-151.0006848,70.2216976
3426499551,-151.0007296,70.2217564
3426499552,-151.0006615,70.2217623
3426499553,-151.0006726,70.2217769
3426499554,-151.0003662,70.2218037
3426499555,-151.0004688,70.2219256
3426499556,-151.0007775,70.2218987
3426499557,-151.0007883,70.2219129
3426499558,-151.000854,70.2219071
3426499559,-151.0008988,70.2219659
3426499560,-151.0008304,70.2219719
3426499561,-151.0008416,70.2219865
3426499562,-151.0005355,70.2220132
3426499563,-151.0006126,70.2221312
3426499564,-151.0009214,70.2221043
3426499565,-151.0009323,70.2221185
3426499566,-151.000998,70.2221128
3426499567,-151.0010427,70.2221715
3426499568,-151.0009746,70.2221775
3426499569,-151.0009857,70.2221921
3426499570,-151.0006793,70.2222188
3426499571,-151.0008107,70.2223573
3426499572,-151.0011193,70.2223304
3426499573,-151.0011301,70.2223446
3426499574,-151.001196,70.2223389
3426499575,-151.0012408,70.2223976
3426499576,-151.0011722,70.2224036
3426499577,-151.0011833,70.2224182
3426499578,-151.0008774,70.2224449
3426499579,-151.0013638,70.2226238
3426499580,-151.0012812,70.2225193
3426499581,-151.0010718,70.2225383
3426499582,-151.0010847,70.2225545
3426499583,-151.0009231,70.2225691
3426499584,-151.0009929,70.2226574
3426629987,-151.0037784,70.2199613
3426629988,-151.0033471,70.220004
3426629989,-151.0033206,70.2199734
3426629990,-151.0032636,70.219979
3426629991,-151.0031935,70.219898
3426629992,-151.0033582,70.2198817
3426629993,-151.0033816,70.2199088
3426629994,-151.0034222,70.2199048
3426629995,-151.0034099,70.2198906
3426629996,-151.0034766,70.219884
3426629997,-151.003495,70.2199053
3426629998,-151.0037116,70.2198839
3426629999,-151.0035924,70.21969
3426630000,-151.0031609,70.2197327
3426630001,-151.0031345,70.2197021
3426630002,-151.0030775,70.2197078
3426630003,-151.0030075,70.2196267
3426630004,-151.0031719,70.2196104
3426630005,-151.0031954,70.2196376
3426630006,-151.0032363,70.2196335
3426630007,-151.003224,70.2196193
3426630008,-151.0035072,70.2195913
3426630010,-151.0039959,70.2202379
3426630011,-151.0035644,70.2202806
3426630012,-151.0035379,70.22025
3426630013,-151.003481,70.2202557
3426630014,-151.003411,70.2201746
3426630015,-151.0035755,70.2201583
3426630016,-151.003599,70.2201855
3426630017,-151.0036396,70.2201815
3426630018,-151.0036272,70.2201672
3426630019,-151.003694,70.2201606
3426630020,-151.0037124,70.2201819
3426630021,-151.003929,70.2201605
3426630022,-151.0043867,70.220768
3426630023,-151.0039552,70.2208107
3426630024,-151.0039287,70.2207801
3426630025,-151.0038719,70.2207858
3426630026,-151.0038018,70.2207047
3426630027,-151.0039663,70.2206884
3426630028,-151.0039898,70.2207156
3426630029,-151.0040303,70.2207116
3426630030,-151.004018,70.2206973
3426630031,-151.0040848,70.2206907
3426630032,-151.0041032,70.220712
3426630033,-151.0043198,70.2206906
3426630034,-151.0043158,70.2204862
3426630035,-151.0037638,70.2205412
3426630036,-151.0037373,70.2205108
3426630037,-151.0036803,70.2205165
3426630038,-151.00361,70.2204359
3426630039,-151.0037742,70.2204195
3426630040,-151.0037978,70.2204466
3426630041,-151.0038379,70.2204426
3426630042,-151.0038255,70.2204283
3426630043,-151.003893,70.2204216
3426630044,-151.0039115,70.2204428
3426630045,-151.0042488,70.2204092
3426630046,-151.001208,70.2198938
3426630047,-151.0007881,70.2199338
3426630048,-151.0007624,70.2199029
3426630049,-151.0007059,70.2199082
3426630050,-151.0006227,70.2198302
3426630051,-151.0007956,70.2198138
3426630052,-151.0008185,70.2198413
3426630053,-151.0008546,70.2198378
3426630054,-151.0008429,70.2198237
3426630055,-151.0009123,70.2198171
3426630056,-151.0009302,70.2198386
3426630057,-151.0011451,70.2198182
3426630058,-151.0006807,70.2198779
3426630059,-151.0004917,70.2198959
3426630060,-151.0004609,70.2198589
3426630061,-151.0006329,70.2198425
3426630062,-151.0033857,70.2194058
3426630063,-151.0029663,70.2194476
3426630064,-151.00289,70.21936
3426630065,-151.0030149,70.2193476
3426630066,-151.0030014,70.2193321
3426630067,-151.003151,70.2193171
3426630068,-151.0031685,70.2193372
3426630069,-151.0033134,70.2193228
3426630070,-151.0032047,70.2191651
3426630071,-151.0027856,70.219207
3426630072,-151.0027093,70.2191195
3426630073,-151.0028341,70.219107
3426630074,-151.0028206,70.2190915
3426630075,-151.0029703,70.2190766
3426630076,-151.0029878,70.2190966
3426630077,-151.0031324,70.2190822
3426630078,-151.0028392,70.2186669
3426630079,-151.0024204,70.2187071
3426630080,-151.0023519,70.2186253
3426630081,-151.0024782,70.2186132
3426630082,-151.0024653,70.2185978
3426630083,-151.0026142,70.2185835
3426630084,-151.0026313,70.2186039
3426630085,-151.0027749,70.2185901
3426630086,-151.0006769,70.2191171
3426630087,-151.0002582,70.2191573
3426630088,-151.0001897,70.2190756
3426630089,-151.0003159,70.2190635
3426630090,-151.000303,70.2190481
3426630091,-151.000452,70.2190338
3426630092,-151.0004691,70.2190542
3426630093,-151.0006126,70.2190404
3426630094,-151.0004571,70.218814
3426630095,-151.0000381,70.2188543
3426630096,-150.9999693,70.2187724
3426630097,-151.0000959,70.2187602
3426630098,-151.000083,70.2187449
3426630099,-151.000232,70.2187306
3426630100,-151.0002491,70.218751
3426630101,-151.0003926,70.2187372
3426630102,-151.0008487,70.2193531
3426630103,-151.0004297,70.2193934
3426630104,-151.0003611,70.2193116
3426630105,-151.0004877,70.2192994
3426630106,-151.0004747,70.219284
3426630107,-151.0006236,70.2192697
3426630108,-151.0006407,70.2192901
3426630109,-151.0007843,70.2192763
3426630110,-151.0011388,70.2195969
3426630111,-151.0005931,70.2196475
3426630112,-151.000525,70.2195635
3426630113,-151.0006529,70.2195516
3426630114,-151.0006406,70.2195364
3426630115,-151.000789,70.2195226
3426630116,-151.0008057,70.2195432
3426630117,-151.0010751,70.2195182
3426630118,-151.0016676,70.2204345
3426630119,-151.0012232,70.2204789
3426630120,-151.0011943,70.2204458
3426630121,-151.0011526,70.22045
3426630122,-151.0011273,70.2204209
3426630123,-151.0011604,70.2204176
3426630124,-151.0011156,70.2203663
3426630125,-151.0012639,70.2203515
3426630126,-151.0012795,70.2203694
3426630127,-151.0014166,70.2203557
3426630128,-151.0014317,70.220373
3426630129,-151.0015993,70.2203563
3426630130,-151.0020047,70.2206812
3426630131,-151.0014336,70.2207386
3426630132,-151.0014046,70.2207055
3426630133,-151.0013629,70.2207097
3426630134,-151.0013375,70.2206807
3426630135,-151.0013709,70.2206773
3426630136,-151.0013259,70.220626
3426630137,-151.0014743,70.2206111
3426630138,-151.00149,70.220629
3426630139,-151.001627,70.2206153
3426630140,-151.0016422,70.2206326
3426630141,-151.0019362,70.2206031
3426630142,-151.0020732,70.2209565
3426630143,-151.0016289,70.2210009
3426630144,-151.0016,70.2209678
3426630145,-151.0015583,70.220972
3426630146,-151.0015329,70.2209429
3426630147,-151.0015661,70.2209396
3426630148,-151.0015213,70.2208883
3426630149,-151.0016695,70.2208735
3426630150,-151.0016852,70.2208914
3426630151,-151.0018222,70.2208777
3426630152,-151.0018373,70.220895
3426630153,-151.0020049,70.2208783
3426630154,-151.0022655,70.2212254
3426630155,-151.001821,70.2212698
3426630156,-151.0017921,70.2212367
3426630157,-151.0017505,70.2212409
3426630158,-151.0017251,70.2212118
3426630159,-151.0017582,70.2212085
3426630160,-151.0017134,70.2211572
3426630161,-151.0018617,70.2211424
3426630162,-151.0018773,70.2211603
3426630163,-151.0020144,70.2211466
3426630164,-151.0020295,70.2211639
3426630165,-151.0021972,70.2211471
3426630166,-151.0015679,70.2201663
3426630167,-151.0010295,70.2202178
3426630168,-151.0010014,70.2201841
3426630169,-151.0009601,70.2201881
3426630170,-151.0009345,70.2201573
3426630171,-151.0009681,70.2201541
3426630172,-151.0009257,70.2201032
3426630173,-151.0010719,70.2200893
3426630174,-151.0010871,70.2201074
3426630175,-151.001223,70.2200945
3426630176,-151.0012377,70.220112
3426630177,-151.0015016,70.2200868
3426630178,-151.0030411,70.2189263
3426630179,-151.0029702,70.218839
3426630180,-151.0025409,70.2188789
3426630181,-151.0026118,70.2189662
3428066395,-135.6822652,57.371042
3428066396,-135.6823152,57.3709977
3428066397,-135.6822258,57.3709684
3428066398,-135.6821758,57.3710127
3429221827,-170.2808343,57.1207738
3429221828,-170.2807749,57.120788
3429221830,-170.2808177,57.1207969
3429221835,-170.2810933,57.1208288
3429221838,-170.2807312,57.1208496
3429221839,-170.2810773,57.1208511
3429221842,-170.2807733,57.1208584
3429221846,-170.2811422,57.1208647
3429221847,-170.2807594,57.1208778
3429221853,-170.2810329,57.1209126
3429221857,-170.2810985,57.1209263
3429221859,-170.2810185,57.1209327
3429222790,-170.2826622,57.124184
3429222994,-170.2824571,57.1245053
3429222995,-170.2845272,57.1245347
3429222999,-170.2843221,57.124856
3429451008,-170.2748502,57.1268969
3429451009,-170.2746679,57.1269126
3429451014,-170.274938,57.1271967
3429451015,-170.2747776,57.1272105
3429508043,-169.5481013,56.6018697
3429508051,-169.5479703,56.6018961
3429508083,-169.5482061,56.6020274
3429508091,-169.5480751,56.6020537
3429740871,-150.9985867,70.2168525
3429740872,-150.9982403,70.216888
3429740873,-150.9982129,70.2168574
3429740874,-150.9981633,70.2168625
3429740875,-150.998114,70.2168074
3429740876,-150.9981956,70.216799
3429740877,-150.9981836,70.2167856
3429740878,-150.9983084,70.2167728
3429740879,-150.9983242,70.2167904
3429740880,-150.9985138,70.216771
3429740881,-150.9984087,70.2165984
3429740882,-150.9980623,70.2166339
3429740883,-150.9980349,70.2166032
3429740884,-150.9979854,70.2166083
3429740885,-150.9979362,70.2165532
3429740886,-150.9980175,70.2165449
3429740887,-150.9980054,70.2165314
3429740888,-150.9981306,70.2165186
3429740889,-150.9981463,70.2165362
3429740890,-150.9983357,70.2165168
3429740891,-150.9959414,70.2155814
3429740892,-150.9962884,70.2155464
3429766493,-150.9963154,70.2155771
3429766494,-150.9963644,70.2155721
3429766495,-150.9964134,70.2156272
3429766496,-150.9963314,70.2156355
3429766497,-150.9963434,70.2156489
3429766498,-150.9962184,70.2156616
3429766499,-150.9962024,70.2156439
3429766500,-150.9960134,70.215663
3429766501,-150.9979202,70.2154768
3429766502,-150.997484,70.2155191
3429766503,-150.9974609,70.2154919
3429766504,-150.99742,70.2154958
3429766505,-150.9973974,70.2154693
3429766506,-150.9974662,70.2154626
3429766507,-150.9974436,70.2154359
3429766508,-150.9975703,70.2154236
3429766509,-150.997558,70.2154091
3429766510,-150.9976885,70.2153964
3429766511,-150.9977033,70.2154139
3429766512,-150.9978544,70.2153992
3429766513,-150.9977459,70.2152353
3429766514,-150.9973099,70.2152776
3429766515,-150.9972868,70.2152503
3429766516,-150.9972458,70.2152542
3429766517,-150.9972234,70.2152278
3429766518,-150.9972918,70.2152212
3429766519,-150.9972692,70.2151945
3429766520,-150.9973959,70.2151822
3429766521,-150.9973835,70.2151676
3429766522,-150.9975145,70.2151549
3429766523,-150.9975292,70.2151723
3429766524,-150.9976801,70.2151577
3429766525,-150.9974054,70.2149769
3429766526,-150.9973423,70.2149006
3429766527,-150.9970619,70.2149271
3429766528,-150.997125,70.2150035
3429766529,-150.9972216,70.214716
3429766530,-150.9971576,70.2146337
3429766531,-150.9968769,70.2146587
3429766532,-150.996941,70.214741
3429766557,-150.9951368,70.2145816
3429766558,-150.9948536,70.2146038
3429766559,-150.9948743,70.214634
3429766560,-150.9945489,70.2146595
3429766561,-150.9945051,70.2145954
3429766562,-150.9945719,70.2145902
3429766563,-150.9945333,70.2145337
3429766564,-150.9950751,70.2144913
3429766565,-150.9933245,70.2147426
3429766566,-150.9931005,70.2147601
3429766567,-150.9931319,70.2148062
3429766568,-150.9927515,70.2148359
3429766569,-150.9927137,70.2147804
3429766570,-150.9926355,70.2147865
3429766571,-150.9925807,70.2147062
3429766572,-150.9929205,70.2146797
3429766573,-150.9929092,70.2146632
3429766574,-150.9932521,70.2146364
3429766575,-150.9947958,70.2140889
3429766576,-150.994542,70.2141084
3429766577,-150.9944958,70.2140396
3429766578,-150.9944696,70.2140416
3429766579,-150.9944393,70.2139965
3429766580,-150.9944798,70.2139934
3429766581,-150.9944555,70.2139571
3429766582,-150.9946951,70.2139387
3429766583,-150.9943988,70.2141246
3429766584,-150.994145,70.2141441
3429766585,-150.9940988,70.2140752
3429766586,-150.9940725,70.2140772
3429766587,-150.9940423,70.2140321
3429766588,-150.9940828,70.214029
3429766589,-150.9940585,70.2139928
3429766590,-150.9942981,70.2139744
3429766591,-150.9929162,70.2142601
3429766592,-150.9923496,70.2143038
3429766593,-150.9922876,70.2142117
3429766594,-150.9928542,70.214168
3429766595,-150.9926468,70.2138889
3429766596,-150.9919763,70.2139482
3429766597,-150.9918865,70.2138319
3429766598,-150.9922271,70.2138018
3429766599,-150.9922537,70.2138363
3429766600,-150.9925836,70.2138071
3432048790,-165.3760959,64.5186083
3432048794,-165.3764624,64.5186364
3432048796,-165.3763627,64.5186441
3432048799,-165.3767565,64.5186987
3432048810,-165.3760137,64.5187231
3432048811,-165.3763927,64.518717
3432048814,-165.3762731,64.5187493
3432048815,-165.3767014,64.5187603
3458586026,-132.9492086,56.8120209
3458586027,-132.9492137,56.811928
3458586028,-132.9491526,56.811927
3458586029,-132.9491534,56.8119125
3458586030,-132.9489148,56.8119086
3458586031,-132.9489139,56.8119247
3458586032,-132.948887,56.8119242
3458586033,-132.9488828,56.8120003
3458586034,-132.948978,56.8120019
3458586035,-132.948985,56.8120172
3458586046,-132.9484318,56.8119923
3458586047,-132.9483482,56.8119919
3458586048,-132.9483477,56.8120188
3458586049,-132.9482796,56.8120185
3458586050,-132.9482791,56.8120438
3458586051,-132.9482232,56.8120435
3458586052,-132.9482235,56.8120232
3458586053,-132.9481289,56.8120227
3458586054,-132.9481311,56.8118995
3458586055,-132.9484334,56.8119011
3458589476,-132.949684,56.8123279
3458589477,-132.9496846,56.8122662
3458589478,-132.9493032,56.8122651
3458589479,-132.9493024,56.8123465
3458589480,-132.9493834,56.8123467
3458589481,-132.9493923,56.8123642
3458589482,-132.9494896,56.8123632
3458589483,-132.9494967,56.8123506
3458589484,-132.9495752,56.8123508
3458589485,-132.9495755,56.8123276
3458589519,-132.9494787,56.8120761
3458589520,-132.9494786,56.8119983
3458589521,-132.94934,56.8119984
3458589522,-132.9493402,56.8120762
3458589688,-132.9496732,56.8119978
3458589689,-132.9494653,56.8119978
3458589690,-132.9494653,56.8119014
3458589691,-132.9496732,56.8119014
3458590022,-132.9492394,56.8123338
3458590023,-132.9492408,56.8122466
3458590024,-132.9488895,56.8122449
3458590025,-132.9488881,56.8123321
3458592345,-132.9484612,56.8123387
3458592346,-132.9484565,56.8121487
3458592347,-132.9482942,56.8121499
3458592348,-132.9482965,56.8122438
3458592349,-132.9481114,56.8122451
3458592350,-132.9481137,56.8123413
3458593244,-132.94799,56.8120272
3458593245,-132.9479933,56.8119001
3458593246,-132.9478482,56.811899
3458593247,-132.9478478,56.8119155
3458593248,-132.9476385,56.8119139
3458593249,-132.9476357,56.8120245
3458594359,-132.9480549,56.8123442
3458594360,-132.947789,56.8123437
3458594361,-132.9477893,56.8122979
3458594362,-132.9477526,56.8122978
3458594363,-132.9477528,56.8122622
3458594364,-132.9475777,56.8122618
3458594365,-132.9475783,56.8121828
3458594366,-132.9480036,56.8121837
3458594367,-132.9480031,56.8122636
3458594368,-132.9480554,56.8122652
3462083163,-134.5937195,58.3734217
3462083164,-134.5934045,58.3734236
3462083165,-134.5933975,58.3733252
3462083166,-134.5937195,58.3733252
3462083167,-134.5933872,58.3735096
3462083168,-134.5932611,58.3735416
3462083169,-134.5932733,58.3735512
3462083170,-134.5932205,58.3735651
3462083171,-134.593127,58.3734819
3462083172,-134.5931473,58.3734744
3462083173,-134.5931066,58.3734361
3462083174,-134.593064,58.3734414
3462083175,-134.5930131,58.3733838
3462083176,-134.592692,58.3734808
3462083177,-134.5927225,58.3735075
3462083178,-134.5927062,58.3735139
3462083179,-134.5927794,58.3735768
3462083180,-134.592759,58.373581
3462083181,-134.5928119,58.3736311
3462083182,-134.5928464,58.3736226
3462083183,-134.59294,58.3737036
3462083184,-134.5928891,58.3737217
3462083185,-134.592879,58.3737143
3462083186,-134.5927529,58.3737495
3462083187,-134.5927123,58.3737089
3462083188,-134.592694,58.3737153
3462083189,-134.5926432,58.3736748
3462083190,-134.5926249,58.3736834
3462083191,-134.5925863,58.3736514
3462083192,-134.5926046,58.373645
3462084093,-134.5925639,58.373612
3462084094,-134.5925985,58.3736056
3462084095,-134.5925781,58.3735938
3462084096,-134.5925659,58.3735981
3462084097,-134.5925314,58.3735725
3462084098,-134.5925517,58.3735619
3462084099,-134.5925212,58.3735416
3462084100,-134.5926269,58.3735032
3462084101,-134.5925985,58.3734702
3462084102,-134.5926493,58.3734531
3462084103,-134.592633,58.3734414
3462084104,-134.5929521,58.3733412
3462084105,-134.5929643,58.3733529
3462084106,-134.5930253,58.3733348
3462084107,-134.5930497,58.3733508
3462084108,-134.5931717,58.3733146
3462084109,-134.5932286,58.3733561
3462084110,-134.5932428,58.3733487
3462084111,-134.5925429,58.3738087
3462084112,-134.5925234,58.373792
3462084113,-134.5926473,58.3737568
3462084114,-134.5926013,58.3737141
3462084115,-134.592619,58.3737094
3462084116,-134.5925783,58.373676
3462084117,-134.5925624,58.3736835
3462084118,-134.5925482,58.3736695
3462084119,-134.5925748,58.373663
3462084120,-134.5925411,58.3736296
3462084121,-134.5925553,58.3736241
3462084122,-134.5925217,58.3735953
3462084123,-134.5925058,58.3736018
3462084124,-134.5924297,58.3735201
3462084125,-134.5924013,58.3735285
3462084126,-134.5923058,58.3734441
3462084127,-134.5922456,58.3734635
3462084128,-134.5921394,58.3733652
3462084129,-134.5919996,58.3734088
3462084130,-134.5919819,58.3733986
3462084131,-134.5917749,58.3734645
3462084132,-134.5917891,58.3734756
3462084133,-134.5917289,58.3734942
3462084134,-134.5917891,58.3735563
3462084135,-134.5915962,58.3736129
3462084136,-134.5916369,58.3736473
3462084137,-134.5916192,58.3736584
3462084138,-134.5917784,58.3738087
3462084139,-134.5918191,58.3738013
3462084140,-134.5918935,58.3738858
3462084141,-134.5920722,58.3738347
3462084142,-134.591806,58.3735944
3462084143,-134.5921372,58.3734818
3462084144,-134.5924819,58.3738257
3462084145,-134.5920527,58.3742111
3462084146,-134.5913245,58.374216
3462084147,-134.5913191,58.3740135
3462084148,-134.5919066,58.3740135
3462084149,-134.5919012,58.3739769
3462084150,-134.591873,58.3739769
3462084151,-134.5918636,58.3739094
3462084152,-134.5916772,58.3739094
3462084153,-134.5916759,58.3738982
3462084154,-134.5914385,58.3739031
3462084155,-134.5914398,58.3739207
3462084156,-134.5913688,58.3739235
3462084157,-134.5912534,58.3739228
3462084158,-134.5912615,58.3740233
3462084159,-134.5911166,58.3740269
3462084160,-134.5911247,58.3740698
3462084161,-134.5911019,58.3740698
3462084162,-134.5911059,58.3741893
3462084163,-134.5911247,58.3741893
3462084164,-134.5911247,58.3742864
3462084165,-134.5913487,58.3742821
3462084166,-134.5913554,58.3743152
3462084167,-134.5915525,58.3743194
3462084168,-134.5915525,58.3743377
3462084169,-134.5918382,58.3743342
3462084170,-134.5918382,58.3743152
3462084171,-134.5920125,58.3743159
3462084172,-134.5920165,58.374228
3462084173,-134.5920554,58.3742301
3462084174,-134.5892929,58.3746385
3462084175,-134.5888863,58.3746342
3462084176,-134.5888843,58.3746715
3462084177,-134.5887501,58.3746651
3462084178,-134.5887664,58.3745543
3462084179,-134.5888578,58.3745575
3462084180,-134.5888599,58.3745447
3462084181,-134.5892989,58.3745553
3462084182,-134.5886361,58.3746605
3462084183,-134.5886455,58.3745528
3462084184,-134.5885567,58.3745528
3462084185,-134.5885521,58.3745381
3462084186,-134.5881201,58.3745381
3462084187,-134.5881177,58.3746201
3462084188,-134.5885194,58.374625
3462084189,-134.5885194,58.374663
3462084190,-134.5879123,58.3745099
3462084191,-134.5875317,58.3745062
3462084192,-134.587541,58.3744107
3462084193,-134.5879146,58.3744205
3462084194,-134.5869804,58.3743754
3462084195,-134.5868116,58.3744046
3462084196,-134.586716,58.3742524
3462084197,-134.5868849,58.3742233
3462084198,-134.5867625,58.3741849
3462084199,-134.5865945,58.3742474
3462084200,-134.5864425,58.374135
3462084201,-134.5865564,58.3740926
3462084202,-134.5866394,58.3741539
3462084203,-134.5866934,58.3741338
3462084204,-134.5864826,58.374012
3462084205,-134.5863977,58.3740742
3462084206,-134.58638,58.374064
3462084207,-134.586311,58.3741048
3462084208,-134.5862084,58.3740677
3462084209,-134.5862473,58.3740399
3462084210,-134.5861712,58.3740167
3462084211,-134.5861977,58.3739972
3462084212,-134.5861659,58.3739832
3462084213,-134.5862491,58.3739201
3462084214,-134.5861234,58.3738849
3462084215,-134.5860933,58.3739656
3462084216,-134.5858031,58.3739248
3462084217,-134.5858474,58.3738441
3462084218,-134.5857076,58.3739192
3462084219,-134.5854403,58.3739062
3462084220,-134.5854492,58.3738348
3462084221,-134.5857253,58.3738422
3462084222,-134.5853696,58.3739183
3462084223,-134.5852351,58.373922
3462084224,-134.5852333,58.3739016
3462084225,-134.5850563,58.373897
3462084226,-134.5850793,58.3738134
3462084227,-134.5853855,58.3738246
3462084228,-134.5849042,58.3739563
3462084229,-134.5846971,58.3739359
3462084230,-134.5847095,58.3738849
3462084231,-134.5847856,58.3738979
3462084232,-134.5848192,58.3737949
3462084233,-134.5849555,58.3738069
3462084234,-134.5848387,58.3741438
3462084235,-134.5846971,58.3741308
3462084236,-134.584752,58.3739693
3462084237,-134.5848989,58.3739888
3462084238,-134.5844087,58.3738524
3462084239,-134.5840901,58.3738116
3462084240,-134.5841344,58.3736928
3462084241,-134.5843149,58.3737123
3462084242,-134.5843167,58.3737002
3462084243,-134.5844653,58.3737151
3462084244,-134.5843397,58.3739879
3462084245,-134.5842176,58.373974
3462084246,-134.5842299,58.3739443
3462084247,-134.5840884,58.3739285
3462084248,-134.5841043,58.3738552
3462084249,-134.5843786,58.3738858
3462084250,-134.5849148,58.3743869
3462084251,-134.5848582,58.3743804
3462084252,-134.5848511,58.3743934
3462084253,-134.5847077,58.3743785
3462084254,-134.5847077,58.3743656
3462084255,-134.5846069,58.3743563
3462084256,-134.5846334,58.3742626
3462084257,-134.5849519,58.3742987
3462084258,-134.5848334,58.3746727
3462084259,-134.584775,58.3746643
3462084260,-134.5847414,58.3747219
3462084261,-134.5845502,58.3747042
3462084262,-134.584575,58.3746402
3462084263,-134.5845202,58.3746365
3462084264,-134.5845396,58.3745586
3462084265,-134.5848652,58.3745947
3462084266,-134.5853076,58.3744305
3462084267,-134.5853289,58.3743656
3462084268,-134.5850457,58.3743359
3462084269,-134.5850192,58.3744017
3462084270,-134.5852245,58.3747423
3462084271,-134.58489,58.3747052
3462084272,-134.5849219,58.374617
3462084273,-134.5852616,58.3746532
3462084274,-134.5854899,58.3748824
3462084275,-134.5855359,58.3748091
3462084276,-134.5852616,58.3747692
3462084277,-134.5852174,58.3748379
3462084278,-134.5858456,58.3749381
3462084279,-134.5855448,58.3749084
3462084280,-134.5855678,58.3748323
3462084281,-134.5858721,58.3748583
3462084282,-134.5860385,58.3748638
3462084283,-134.5859818,58.3748332
3462084284,-134.5859323,58.374849
3462084285,-134.5858279,58.3747813
3462084286,-134.5859889,58.3747126
3462084287,-134.5861482,58.374811
3462084288,-134.5862425,58.3747522
3462084289,-134.5860583,58.3747147
3462084290,-134.5861595,58.3745779
3462084291,-134.5863437,58.3746154
3462084292,-134.5863638,58.3745256
3462084393,-134.5861931,58.3745519
3462084394,-134.5861287,58.374437
3462084395,-134.5860986,58.374437
3462084396,-134.586066,58.3743787
3462084397,-134.5862644,58.3743482
3462084398,-134.5857376,58.3743507
3462084399,-134.5857412,58.3742728
3462084400,-134.5854368,58.374282
3462084401,-134.5854403,58.3743646
3462084402,-134.5859668,58.3743925
3462084403,-134.5857835,58.3743312
3462084404,-134.5858395,58.3742852
3462084405,-134.5857844,58.3742667
3462084406,-134.5858592,58.3742052
3462084407,-134.5860977,58.3742849
3462084408,-134.5842441,58.3742013
3462084409,-134.5840724,58.3741818
3462084410,-134.584122,58.3740408
3462084411,-134.5843043,58.3740649
3462084412,-134.5842299,58.3742319
3462084413,-134.5842052,58.3743052
3462084414,-134.5841786,58.3743006
3462084415,-134.5841485,58.37436
3462084416,-134.5840459,58.3743442
3462084417,-134.5840636,58.3742922
3462084418,-134.5839256,58.3742765
3462084419,-134.5839503,58.3742004
3462084420,-134.5840795,58.3749251
3462084421,-134.5839327,58.3749204
3462084422,-134.5839397,58.3747506
3462084423,-134.5840884,58.3747553
3462084424,-134.5840972,58.3746913
3462084425,-134.5839539,58.3746866
3462084426,-134.5839592,58.374656
3462084427,-134.5838866,58.3746486
3462084428,-134.5838849,58.3745771
3462084429,-134.5841061,58.3745753
3462084430,-134.5844972,58.3747794
3462084431,-134.5844918,58.3749436
3462084432,-134.5846493,58.3749474
3462084433,-134.5846493,58.3749288
3462084434,-134.5846759,58.3749316
3462084435,-134.5846847,58.3748323
3462084436,-134.5846529,58.3748314
3462084437,-134.5846493,58.3747831
3462084438,-134.5846971,58.3751023
3462084439,-134.5845555,58.375016
3462084440,-134.5847608,58.3749232
3462084441,-134.5848582,58.3749854
3462084442,-134.584752,58.3750207
3462084443,-134.5848086,58.3750522
3462084444,-134.5849732,58.3751821
3462084445,-134.5848015,58.3751237
3462084446,-134.5847378,58.3751775
3462084447,-134.5847767,58.3751932
3462084448,-134.5846953,58.3752675
3462084449,-134.5848511,58.3753157
3462084450,-134.5846157,58.3754549
3462084451,-134.5844529,58.3753927
3462084452,-134.5845095,58.3753445
3462084453,-134.5845538,58.3753593
3462084454,-134.5846688,58.375286
3462084455,-134.5848033,58.3753371
3462084456,-134.5844388,58.3754568
3462084457,-134.5844051,58.375376
3462084458,-134.584099,58.375403
3462084459,-134.5841379,58.3754809
3462084460,-134.5839857,58.3754846
3462084461,-134.5838512,58.3754466
3462084462,-134.5839256,58.3753714
3462084463,-134.5838583,58.3753566
3462084464,-134.5839256,58.3752833
3462084465,-134.5841291,58.3753426
3462084466,-134.5838813,58.375286
3462084467,-134.583738,58.3753074
3462084468,-134.5836407,58.3751543
3462084469,-134.5837822,58.3751329
3462084470,-134.583899,58.3751079
3462084471,-134.5836371,58.3750754
3462084472,-134.5836761,58.3749715
3462084473,-134.5839503,58.375003
3462084474,-134.5841043,58.3745414
3462084475,-134.583941,58.3745228
3462084476,-134.5839872,58.3743677
3462084477,-134.5841551,58.3743871
3462084478,-134.5847668,58.3734985
3462084479,-134.5846291,58.3734177
3462084480,-134.5854743,58.3731508
3462084481,-134.5855794,58.3732304
3462084482,-134.5864504,58.3736577
3462084483,-134.5858106,58.3732083
3462084484,-134.585974,58.3731508
3462084485,-134.5866372,58.3735867
3462084497,-134.5878463,58.3733883
3462084498,-134.5877826,58.3733836
3462084499,-134.587779,58.3733975
3462084500,-134.5876074,58.3733957
3462084501,-134.5876074,58.3733753
3462084502,-134.5874888,58.3733716
3462084503,-134.5874817,58.3733901
3462084504,-134.5873154,58.3733846
3462084505,-134.5873136,58.3733632
3462084506,-134.5871756,58.3733558
3462084507,-134.5871844,58.373263
