lon,lat
-145.7312682,64.0366663
-145.7312699,64.0307635
-145.7312896,64.0553315
-145.7312934,64.0554028
-145.7313439,64.0365658
-145.731392,64.0552812
-145.7313946,64.0553304
-145.7314003,64.0366492
-145.7314259,64.0304153
-145.7315455,64.0316717
-145.7315679,64.0307383
-145.7316004,64.0318555
-145.7316745,64.031932
-145.7317089,64.0309906
-145.7317132,64.0320296
-145.7317389,64.0310656
-145.7317718,64.0318457
-145.7317805,64.0318748
-145.7320074,64.0316453
-145.732071,64.0318582
-145.7322156,64.0318908
-145.7322543,64.0319884
-145.7322864,64.0337302
-145.7323143,64.0338269
-145.7326112,64.0337091
-145.7326442,64.0338069
-145.7327615,64.0348672
-145.732838,64.0350844
-145.7329048,64.0308961
-145.7329318,64.0309622
-145.7329587,64.0354142
-145.7329648,64.031045
-145.7329898,64.0398492
-145.7330739,64.035704
-145.7330912,64.040053
-145.7331258,64.0308789
-145.733146,64.0398343
-145.7331778,64.0309079
-145.7332196,64.0358127
-145.7332292,64.0348356
-145.7332474,64.0400381
-145.7332519,64.0358876
-145.7332574,64.0349158
-145.7333008,64.0308984
-145.7333138,64.0309304
-145.7333205,64.0349116
-145.7333367,64.0349574
-145.7333478,64.0310153
-145.7333797,64.0409962
-145.7334036,64.0350317
-145.7334085,64.0350459
-145.7335062,64.0411742
-145.7335089,64.0349458
-145.7335191,64.0353687
-145.733536,64.0350228
-145.7335399,64.0407572
-145.7336025,64.0357811
-145.7336347,64.035856
-145.7336415,64.0356581
-145.7336716,64.0407392
-145.7336805,64.0409552
-145.7337421,64.0545477
-145.7337459,64.0413271
-145.7338146,64.0414275
-145.7338654,64.0543838
-145.7338806,64.0414188
-145.7339388,64.0411153
-145.7340023,64.0415967
-145.7340162,64.0545896
-145.7340211,64.0414079
-145.7341304,64.0544238
-145.7341381,64.0415789
-145.7342548,64.0412603
-145.7343283,64.0413676
-145.7343756,64.046319
-145.7344344,64.0430187
-145.7345304,64.0465971
-145.7345305,64.0431815
-145.7345834,64.0462968
-145.7346142,64.0463521
-145.7347148,64.0431606
-145.734721,64.0463407
-145.7347351,64.0431949
-145.7347382,64.0446413
-145.7347747,64.0464371
-145.7347802,64.0447129
-145.7348036,64.0464639
-145.7348548,64.0464285
-145.7348583,64.0465622
-145.7348683,64.0431642
-145.7348705,64.0464568
-145.7348769,64.0431788
-145.7348786,64.0355012
-145.7349218,64.0434331
-145.7349285,64.0356171
-145.7349749,64.0429576
-145.7349809,64.0435445
-145.7349908,64.0429845
-145.7350017,64.0446881
-145.7350538,64.0356067
-145.7350672,64.0447999
-145.7350717,64.0356251
-145.7350793,64.0430737
-145.7351068,64.0429714
-145.7351077,64.035633
-145.7351161,64.0431362
-145.7351294,64.0356033
-145.7351377,64.0356225
-145.7351617,64.0430644
-145.7351749,64.0354768
-145.7352104,64.0445883
-145.735226,64.0355953
-145.735228,64.0446183
-145.7354026,64.0447347
-145.7354077,64.0433837
-145.7354178,64.0447605
-145.7354668,64.0434951
-145.7357685,64.0445576
-145.7358432,64.0446852
-145.7362819,64.0473752
-145.736306,64.0470442
-145.7367033,64.0599673
-145.7368699,64.0601255
-145.736939,64.0472167
-145.7371612,64.059875
-145.7373278,64.0600332
-145.7375975,64.040879
-145.7377054,64.0409993
-145.7377165,64.0407451
-145.7377255,64.0429209
-145.7378047,64.0408434
-145.7378247,64.0637911
-145.7378629,64.0431546
-145.7380198,64.040693
-145.7380915,64.040773
-145.7381892,64.0644667
-145.7384281,64.0407151
-145.7385524,64.0408537
-145.7389276,64.0453332
-145.7389766,64.0429019
-145.7389976,64.0453063
-145.7390467,64.0430213
-145.7390555,64.045397
-145.7391254,64.0453701
-145.7392203,64.0427525
-145.7392876,64.0428669
-145.7394736,64.0637607
-145.7397947,64.0644022
-145.7500309,63.4148951
-145.7501752,63.4148633
-145.7501972,63.4150463
-145.7503415,63.4150145
-145.784355,64.1202817
-145.7844268,64.1203351
-145.7845254,64.1202145
-145.7845489,64.120232
-145.7846208,64.1202854
-145.7847239,64.120362
-145.7848253,64.1201376
-145.7848483,64.1202137
-145.7849072,64.1201986
-145.7849648,64.1203003
-145.8308106,64.1467108
-145.8308933,64.1467832
-145.8309372,64.1467629
-145.8309623,64.1468116
-145.8309943,64.146626
-145.8311898,64.1467066
-145.8432216,64.1524381
-145.8433315,64.1524924
-145.843497,64.1523323
-145.8436069,64.1523866
-145.8522295,63.5199789
-145.8522826,63.520442
-145.8529083,63.5199635
-145.8529614,63.5204265
-146.0572233,65.0526895
-146.0572653,65.0526403
-146.057341,65.0527074
-146.057383,65.0526581
-146.0574274,65.0527173
-146.0574763,65.052666
-146.0575518,65.0527384
-146.0576007,65.0526871
-146.9209264,64.46061
-146.9209398,64.4608014
-146.9209627,64.4608011
-146.9209663,64.4608537
-146.9212035,64.4606064
-146.9212099,64.4606973
-146.9212214,64.4607977
-146.9212251,64.4608503
-146.9212391,64.4606969
-146.9212462,64.4607974
-146.9730163,64.4833241
-146.9748402,64.4845257
-146.9754088,64.4826909
-146.9763153,64.4826701
-146.9766185,64.4828018
-146.976707,64.4819607
-146.9772407,64.4822749
-146.9775438,64.4824067
-146.9778979,64.4838417
-146.978606,64.4830653
-146.979121,64.4819838
-146.9836356,64.5225224
-146.9836535,64.5224062
-146.983722,64.5223851
-146.9837333,64.522392
-146.9837752,64.5224794
-146.9837895,64.5226149
-146.9838653,64.5223513
-146.9839957,64.5225514
-146.9840099,64.5225599
-146.9841438,64.5225186
-147.0262564,64.5453549
-147.0263999,64.5456155
-147.0265746,64.5453226
-147.0267181,64.5455831
-147.0365632,64.8764827
-147.0367134,64.8768972
-147.0369065,64.8763096
-147.0369816,64.877453
-147.0376141,64.8771411
-147.0376149,64.8772423
-147.0377353,64.8770666
-147.037736,64.8771409
-147.0384475,64.8772411
-147.0384488,64.8773958
-147.039063,64.8773949
-147.0390683,64.8772206
-147.0391676,64.8770658
-147.0391703,64.8771728
-147.0393741,64.8764417
-147.0402432,64.876592
-147.0405972,64.8771797
-147.0406187,64.8774302
