lon,lat
-151.2532416,59.7164629
-151.4228718,59.3765719
-151.4227176,59.3765638
-151.4228095,59.3766159
-151.4227825,59.3765239
-151.0857855,59.7875818
-151.5458602,59.6400657
-151.545865,59.6399601
-151.5467259,59.6399702
-151.546721,59.6400758
-151.4946949,59.6423908
-151.4952189,59.6427555
-151.4949802,59.6428431
-151.4944562,59.6424784
-151.4940091,59.6426023
-151.4945239,59.6429696
-151.4946737,59.642916
-151.4941588,59.6425487
-151.5489292,59.6405034
-151.5454205,59.6396521
-151.5460685,59.6397449
-151.5488132,59.6404163
-151.5488092,59.6405019
-151.5489219,59.640656
-151.546071,59.6396569
-151.5489282,59.640602
-151.5491051,59.6404198
-151.5490937,59.6406581
-151.5454179,59.63974
-151.5421803,59.6452585
-151.5419182,59.6452649
-151.5424145,59.6453705
-151.5421915,59.645376
-151.54208,59.6454241
-151.5419338,59.6454276
-151.5424217,59.6454451
-151.5422547,59.6454491
-151.5422728,59.6456381
-151.5421008,59.6456423
-151.5395561,59.6466457
-151.5390254,59.6466564
-151.5395645,59.6467517
-151.5390337,59.6467624
-151.5307427,59.6475336
-151.5305535,59.647579
-151.2726156,59.7173093
-151.272764,59.7173183
-151.272545,59.7173451
-151.2726061,59.7173488
-151.2725355,59.7173848
-151.272745,59.7173975
-151.2829898,59.7195398
-151.2827624,59.7195414
-151.2827628,59.7195568
-151.282675,59.7195574
-151.2829923,59.7196315
-151.2829466,59.7196318
-151.2827403,59.7196618
-151.2826779,59.7196622
-151.2829481,59.7196875
-151.2827411,59.7196889
-151.2611799,59.7212634
-151.2722291,59.7211867
-151.2611398,59.7211606
-151.2721118,59.7211982
-151.2721217,59.7212237
-151.27194,59.7212416
-151.2722669,59.7212844
-151.2722185,59.7212892
-151.2722257,59.7213078
-151.2609338,59.7212878
-151.2608936,59.721185
-151.271975,59.7213324
-151.2656941,59.7213617
-151.2655514,59.7213621
-151.2655525,59.7214681
-151.2656952,59.7214677
-151.2575174,59.7222513
-151.2573347,59.7222567
-151.2577466,59.7222687
-151.2575203,59.7222755
-151.2577541,59.7223326
-151.257345,59.7223448
-151.2686321,59.7224339
-151.2688252,59.722432
-151.2568674,59.7224105
-151.2569834,59.7224116
-151.2568638,59.7225081
-151.2569798,59.7225092
-151.2686366,59.7225545
