lon,lat
-151.5436617,59.6681165
-151.5440783,59.6681175
-151.5436581,59.6684605
-151.5440747,59.6684615
-151.6246735,59.680384
-151.6248418,59.6804698
-151.6241317,59.6806548
-151.6243,59.6807406
-151.4070038,59.6811997
-151.4067018,59.6812889
-151.4071239,59.6813034
-151.4068219,59.6813926
-150.9404087,59.7785194
-150.9399124,59.7785293
-150.9404502,59.7790455
-150.9399539,59.7790554
-151.6673485,60.0523863
-151.6675633,60.052476
-151.6671017,60.0525336
-151.6670242,60.0525523
-151.6673165,60.0526233
-151.6672375,60.0526388
-151.6667801,60.0527023
-151.6672379,60.0527515
-151.6669934,60.0527888
-151.6673782,60.0528027
-151.667085,60.0528559
-151.6672253,60.0529071
-149.4430156,60.0716914
-149.4430853,60.0716981
-149.4429378,60.0716981
-149.4431484,60.0717088
-149.443206,60.0717282
-149.4432664,60.071765
-149.4409168,60.0721691
-149.4408551,60.0721919
-149.4408175,60.0722099
-149.4407934,60.0722407
-149.4407907,60.0722675
-149.4439369,60.0722936
-149.4408135,60.0723036
-149.444342,60.0725987
-149.4443741,60.072675
-149.4443983,60.0727365
-149.444409,60.0728757
-149.441649,60.0729198
-149.4444063,60.0730189
-149.4443902,60.0730617
-149.4443607,60.0730871
-149.4442964,60.0731112
-149.4424081,60.0735019
-149.4424832,60.0735327
-149.4426736,60.0735434
-149.4425342,60.0735434
-149.4426066,60.0735474
-152.5790484,60.1077851
-152.579641,60.1078153
-152.579147,60.107839
-152.5789277,60.1078399
-152.5797504,60.1078724
-152.5790263,60.1078938
-152.5798983,60.1079028
-152.5808225,60.1079223
-152.5799623,60.1079299
-152.5793487,60.1079543
-152.5797294,60.1080017
-152.581003,60.1080115
-152.579458,60.1080115
-152.5797933,60.1080288
-152.579907,60.1080776
-152.5810405,60.1080873
-152.5800616,60.1081559
-152.5797326,60.1081632
-152.5812846,60.1082053
-152.5798872,60.1082414
-152.5804157,60.1083068
-152.5805166,60.1083567
-152.5799373,60.1083674
-152.5802315,60.1083994
-152.5801179,60.1084566
-152.5805366,60.1085259
-152.5805122,60.1085381
-152.5806007,60.1085568
-152.5800861,60.1086422
-152.5810808,60.1086825
-152.5801957,60.1086972
-152.5805497,60.1087173
-152.5811587,60.1087425
-152.58062,60.1087685
-152.5805386,60.1087962
-152.580716,60.1088001
-152.5802868,60.1088068
-152.5797079,60.1088293
-152.5804396,60.1088299
-152.5806004,60.1088413
-152.5803571,60.1088581
-152.5807939,60.1088601
-152.5807437,60.1088664
-152.5805014,60.108875
-152.5798175,60.1088844
-152.5805371,60.1089305
-152.5808447,60.1089472
-152.5806382,60.1090113
-149.4372232,60.121018
-149.4368727,60.1210228
-149.4363836,60.1210295
-149.4372346,60.1212248
-149.4368794,60.1212297
-149.4368904,60.1214287
-149.436406,60.1214354
-149.434737,60.1219906
-149.4344584,60.1219916
-149.4347423,60.1223648
-149.4344638,60.1223658
-151.2841245,60.3834708
-151.2847868,60.3834942
-151.2838775,60.3836483
-151.2840977,60.3836561
-151.2845879,60.3836767
-151.2847595,60.3836828
-151.2838347,60.3839438
-151.2841266,60.3839541
-151.2844988,60.3839543
-151.2845474,60.383956
-151.2840984,60.3841484
-151.2844688,60.3841615
-150.9963582,60.4989345
-150.9965213,60.4989367
-150.9962934,60.498982
-150.9963555,60.4989828
-150.9965186,60.498985
-150.997025,60.4989918
-150.9970175,60.499128
-150.9970241,60.4991281
-150.9962821,60.4991847
-150.9968454,60.4991923
-150.996838,60.4993261
-150.997013,60.4993285
-151.2537008,60.5154408
-151.2542747,60.5154445
-151.2535987,60.5155449
-151.253698,60.5155455
-151.2542712,60.5155809
-151.2543736,60.5155816
-151.253594,60.5157244
-151.2536978,60.515725
-151.2543647,60.5159228
-151.2545509,60.5159239
-151.2606833,60.5159899
-151.2610035,60.5159923
-151.2542655,60.5161402
-151.2536444,60.5161419
-151.2545452,60.516142
-151.2536869,60.5161421
-151.2536429,60.5162026
-151.2536885,60.5162029
-151.2542634,60.5162183
-151.2543716,60.516219
-151.2606747,60.5162671
-151.2609948,60.5162695
-151.2536864,60.5162843
-151.2543698,60.5162886
-150.8413432,60.5294954
-150.8417007,60.5294976
-150.8413389,60.5296669
-150.8416963,60.5296691
-151.2571693,60.5360925
-151.2563539,60.5361083
-151.257203,60.5363084
-151.2569272,60.5363188
-151.2580795,60.5363538
-151.2571086,60.5363933
-151.2580973,60.5364592
-151.2571263,60.5364988
-151.2569643,60.5364991
-151.2564397,60.5365252
-151.2292227,60.5503436
-151.2290601,60.5504267
-151.2293099,60.5505449
-151.2299468,60.5506863
-151.229477,60.550768
-151.2296379,60.5508441
-151.2292972,60.5508598
-151.2293781,60.5508981
-151.2284686,60.5509747
-151.2289802,60.5510195
-151.2289131,60.5510538
-151.2290634,60.5510589
-151.2288408,60.55109
-151.2289953,60.5510927
-151.228779,60.5511216
-151.2289238,60.5511292
-151.2350693,60.5517139
-151.2369591,60.5518742
-151.2349498,60.5519032
-151.2363568,60.5519104
-151.236744,60.5519767
-151.2374346,60.5519892
-151.2368346,60.5519986
-151.2337879,60.5520449
-151.235275,60.5520696
