0,-134.3865751,58.27125369
1,-134.3887008,58.27232748
2,-134.3926477,58.2733258
3,-134.3957626,58.27922487
4,-134.397167,58.276554
5,-134.398074,58.2799805
6,-134.3986909,58.27689281
7,-134.3988265,58.2788555
8,-134.4030338,58.28204989
9,-134.4056713,58.30170151
10,-134.4095194,58.30267351
11,-134.4099105,58.301044
12,-134.411174,58.303518
13,-134.4140264,58.30203343
14,-134.4157796,58.30010788
15,-134.4208082,58.30264784
16,-134.4212746,58.28866338
17,-134.4213154,58.30584176
18,-134.4222762,58.30633975
19,-134.4230697,58.30224567
20,-134.4243046,58.30680697
21,-134.4260225,58.304507
22,-134.4261988,58.30511675
23,-134.4292147,58.29235902
24,-134.4292026,58.30597524
25,-134.4313831,58.30713468
26,-134.4335426,58.29334374
27,-134.4338449,58.29650192
28,-134.4427168,58.30049582
29,-134.4629565,58.313886
30,-134.4830445,58.3572995
31,-134.4859884,58.34177657
32,-134.4884992,58.34455015
33,-134.4939615,58.35774989
34,-134.4944523,58.3563801
35,-134.4974869,58.36197728
36,-134.498133,58.3605378
37,-134.4984777,58.36074216
38,-134.498236,58.3320185
39,-134.502855,58.3568895
40,-134.505279,58.3588795
41,-134.5062573,58.35865031
42,-134.5066123,58.35600054
43,-134.5099,58.36130877
44,-134.5113212,58.36185892
45,-134.5133207,58.33615972
46,-134.5153865,58.359864
47,-134.5165368,58.35989018
48,-134.5282934,58.35759673
49,-134.533194,58.360059
50,-134.5512747,58.3391139
51,-134.551784,58.360411
52,-134.552846,58.39614985
53,-134.5557855,58.393356
54,-134.5569905,58.39393275
55,-134.557245,58.3921265
56,-134.5598724,58.33880975
57,-134.5601702,58.39193567
58,-134.5605026,58.3899219
59,-134.5617645,58.39433
60,-134.5621776,58.39331532
61,-134.5630393,58.39927662
62,-134.564537,58.3929565
63,-134.5655199,58.39529074
64,-134.5715591,58.37993112
65,-134.5721841,58.38018625
66,-134.5726275,58.39460217
67,-134.5729575,58.3926765
68,-134.574009,58.380532
69,-134.5747345,58.3363805
70,-134.5749275,58.376661
71,-134.5753607,58.37500625
72,-134.5767335,58.39786123
73,-134.5772098,58.39975824
74,-134.5773178,58.38463815
75,-134.577485,58.3649065
76,-134.5780315,58.384026
77,-134.5781558,58.37049326
78,-134.5794524,58.38485603
79,-134.579641,58.38468225
80,-134.579458,58.3905495
81,-134.579748,58.39889718
82,-134.5807675,58.3758705
83,-134.5805655,58.3647065
84,-134.5813967,58.3830137
85,-134.5816014,58.38499651
86,-134.5817589,58.40601493
87,-134.5821011,58.38523111
88,-134.5823555,58.3809524
89,-134.582404,58.38344817
90,-134.582164,58.388194
91,-134.5822576,58.39843752
92,-134.58247,58.390436
93,-134.5824385,58.39327351
94,-134.5825942,58.36576457
95,-134.5827525,58.397507
96,-134.5829622,58.37705906
97,-134.5830015,58.4061448
98,-134.583302,58.3767975
99,-134.5838493,58.38496445
100,-134.583886,58.38933986
101,-134.5844867,58.37921161
102,-134.5847841,58.37835636
103,-134.5848822,58.40498644
104,-134.585436,58.38667921
105,-134.5859514,58.38300371
106,-134.5873717,58.40543413
107,-134.5875442,58.3784285
108,-134.588946,58.3828015
109,-134.5898055,58.37358305
110,-134.5903576,58.38048263
111,-134.5921176,58.35959533
112,-134.5914052,58.40173218
113,-134.5912502,58.36755951
114,-134.5915059,58.38188441
115,-134.591973,58.3662905
116,-134.5923906,58.40715631
117,-134.5936831,58.40930591
118,-134.5938025,58.3618175
119,-134.5947818,58.38599461
120,-134.5948573,58.40097295
121,-134.5949495,58.36234919
122,-134.5949602,58.36292345
123,-134.5958108,58.4094212
124,-134.5982347,58.36810051
125,-134.5985848,58.40332325
126,-134.5993526,58.3719393
127,-134.6005458,58.40005742
128,-134.601287,58.40095579
129,-134.6032214,58.36963936
130,-134.6076871,58.36917356
131,-134.614594,58.39345568
132,-134.618126,58.3657355
133,-134.6280532,58.37690558
134,-134.6288095,58.35213897
135,-134.6296215,58.37980083
136,-134.6383684,58.38968838
137,-134.640029,58.3823735
138,-134.6409034,58.38111484
139,-134.6412557,58.37104678
140,-134.641855,58.38928021
141,-134.6424007,58.3611393
142,-134.6422855,58.3748185
143,-134.64267,58.390488
144,-134.6454187,58.35665809
145,-134.6456957,58.38154219
146,-134.6534618,58.38701578
147,-134.6659322,58.38186894
148,-134.682737,58.38148434
149,-134.7304817,58.37543973
150,-134.7330265,58.26862128
151,-134.73444,58.26878867
152,-134.7431346,58.38347791
153,-134.7436622,58.11109645
154,-134.746097,58.120451
155,-134.752651,58.40214
156,-134.75365,58.12512203
157,-134.7561095,58.4256355
158,-134.758134,58.392262
159,-134.7644645,58.39098617
160,-134.7678643,58.49770881
161,-134.7684392,58.43662925
162,-134.7696732,58.43999295
163,-134.7708181,58.50445268
164,-134.7900981,58.48673219
165,-134.8528456,58.3921222
166,-134.8953853,58.44065993
167,-147.149253,64.7084905
168,-147.1906798,64.70096304
169,-147.2165349,64.75807393
170,-147.2352462,64.76855451
171,-147.2423895,64.774285
172,-147.243305,64.76994
173,-147.2489335,64.77369234
174,-147.2494802,64.7748758
175,-147.2521537,64.77041206
176,-147.2555492,64.75913575
177,-147.265859,64.77165222
178,-147.266003,64.7712345
179,-147.2672126,64.7366812
180,-147.2693789,64.75919425
181,-147.2790861,64.73981376
182,-147.2808692,64.76434625
183,-147.2822196,64.76402864
184,-147.282636,64.7263435
185,-147.29402,64.7641125
186,-147.2987913,64.75476097
187,-147.2990151,64.78243825
188,-147.3076373,64.76703841
189,-147.3145645,64.887223
190,-147.323704,64.7792165
191,-147.3309249,64.74971504
192,-147.3345685,64.77802
193,-147.3366364,64.88984659
194,-147.338183,64.748209
195,-147.3455746,65.00281993
196,-147.3455615,64.7392915
197,-147.348136,64.734767
198,-147.3493728,64.73940146
199,-147.3536787,64.74911328
200,-147.3583703,64.75265038
201,-147.3585654,64.75039825
202,-147.3595085,64.75139382
203,-147.3619312,64.77643752
204,-147.3626,64.77359941
205,-147.363135,64.74551054
206,-147.3693845,64.75602193
207,-147.3705435,64.750518
208,-147.3749253,64.77624245
209,-147.3777805,64.773924
210,-147.3800898,64.83445176
211,-147.3804965,64.7727275
212,-147.3831917,64.79277317
213,-147.3898901,64.78859548
214,-147.3916953,64.79508087
215,-147.3924995,64.79244189
216,-147.3923981,64.81707348
217,-147.3953785,64.90161717
218,-147.3968252,64.76299456
219,-147.397314,64.9008595
220,-147.4007778,64.80027697
221,-147.4068791,64.82757013
222,-147.4083487,65.04595758
223,-147.4092372,64.79977346
224,-147.4114852,64.80171299
225,-147.4141775,64.9032705
226,-147.414647,64.804782
227,-147.4147948,64.81113348
228,-147.416676,64.815577
229,-147.4173365,64.8122415
230,-147.4183544,64.80286425
231,-147.4280685,64.89268966
232,-147.4325569,64.91841351
233,-147.4452015,64.808172
234,-147.4462985,65.053899
235,-147.452213,64.805088
236,-147.4562619,64.82795944
237,-147.457964,64.82354155
238,-147.4745282,64.8330145
239,-147.4788545,64.8864395
240,-147.479194,64.776444
241,-147.4911998,64.80495576
242,-147.4976353,64.78099142
243,-147.4973739,64.82077626
244,-147.5018569,64.82678083
245,-147.502244,65.01030411
246,-147.5100036,64.78505543
247,-147.5147163,64.82292322
248,-147.5171379,64.82600073
249,-147.5180285,64.822225
250,-147.5186495,64.825663
251,-147.523548,64.8060825
252,-147.5269794,64.90138919
253,-147.528518,64.7921065
254,-147.529069,64.9080325
255,-147.5339865,64.7985235
256,-147.5340435,64.8162585
257,-147.5413614,64.8144741
258,-147.5449608,64.79368807
259,-147.5485295,64.801651
260,-147.558265,64.80438
261,-147.5619367,64.90484647
262,-147.5626857,64.81997225
263,-147.5647653,64.79583803
264,-147.5652492,64.79665449
265,-147.5656323,64.8164005
266,-147.5661017,64.80945971
267,-147.5753394,64.87125992
268,-147.5812049,64.81278081
269,-147.5815395,64.937208
270,-147.5885564,64.92898597
271,-147.5896001,64.91992797
272,-147.5898979,64.96528631
273,-147.5970303,64.80275289
274,-147.5977089,64.84393712
275,-147.6041314,64.80338269
276,-147.6058541,64.93450319
277,-147.6100244,64.90854455
278,-147.6115445,64.8892415
279,-147.6132155,64.904646
280,-147.6139358,64.82076212
281,-147.6150457,64.88632689
282,-147.615415,64.8419582
283,-147.6156647,64.8939625
284,-147.616845,64.9603695
285,-147.6169595,64.8159
286,-147.6186015,64.8261279
287,-147.6243004,64.9015662
288,-147.6278832,64.88661465
289,-147.6301745,64.954765
290,-147.631268,64.9538155
291,-147.6316085,65.1223175
292,-147.634833,64.8257365
293,-147.6350017,64.89043675
294,-147.6359585,64.81979889
295,-147.6374832,64.81470517
296,-147.6375645,64.909855
297,-147.64005,64.821778
298,-147.643499,64.9513575
299,-147.6455735,64.8306045
300,-147.645752,64.9374765
301,-147.6473851,64.82971572
302,-147.6474261,64.8317447
303,-147.6547028,64.84496278
304,-147.6609145,64.8388905
305,-147.663578,64.84222906
306,-147.6631492,64.84205775
307,-147.66413,64.89173836
308,-147.6644528,64.84264904
309,-147.665959,64.8399245
310,-147.6665988,64.82339988
311,-147.6671897,64.82851448
312,-147.66772,64.859727
313,-147.668279,64.9469455
314,-147.6697112,64.84839058
315,-147.6728005,64.89720786
