,lon,lat
1427547139,-151.5349661,59.6435452
1427547140,-151.5342054,59.6432286
1445364893,-149.9177186,61.1355559
1445364894,-149.9210278,61.1355565
1445364914,-149.9210274,61.1360116
1445364924,-149.9177178,61.1363823
1445364925,-149.9180554,61.1363824
1445364927,-149.9182842,61.136466
1445364928,-149.9188623,61.1364661
1445364929,-149.918933,61.1364893
1445364930,-149.9196969,61.1364895
1445367977,-149.9145123,61.1386507
1445367978,-149.9142479,61.1387239
1445367979,-149.9146087,61.1387318
1445367980,-149.9161609,61.1387665
1445367981,-149.9157662,61.1387667
1445367982,-149.9146031,61.1388133
1445367983,-149.9144158,61.1388651
1445367984,-149.9157667,61.1389956
1445367985,-149.9155711,61.1390868
1445367986,-149.9147572,61.1390872
1445367987,-149.916162,61.1392759
1445367988,-149.9147576,61.1392766
1445369435,-149.8631325,61.1390885
1445369436,-149.8629955,61.1391077
1445369437,-149.8628595,61.1391634
1445369438,-149.8632095,61.1391108
1445369439,-149.8633885,61.1391708
1445369440,-149.8628175,61.1392077
1445369441,-149.8628005,61.1392538
1445369442,-149.8633865,61.1392484
1445370178,-149.8652074,61.1367017
1445370179,-149.8656302,61.1367018
1445370180,-149.8656302,61.1367311
1445370181,-149.8657105,61.1367311
1445370182,-149.865205,61.1370118
1445370183,-149.8657103,61.1370119
1445371869,-149.8655084,61.1331987
1445371871,-149.8654757,61.1332018
1445371874,-149.8655411,61.1332018
1445371875,-149.8654479,61.1332108
1445371876,-149.8655688,61.1332108
1445371877,-149.8654294,61.1332241
1445371885,-149.8655874,61.1332241
1445371887,-149.8652855,61.1332395
1445371888,-149.865423,61.1332396
1445371890,-149.8655938,61.1332398
1445371892,-149.8662171,61.1332404
1445371897,-149.8652851,61.1333254
1445371903,-149.8653048,61.1333254
1445371905,-149.8653287,61.1333254
1445371907,-149.8653044,61.1334261
1445371909,-149.8653282,61.1334261
1445371911,-149.8652846,61.1334382
1445371913,-149.8653043,61.1334382
1445371916,-149.8652843,61.1335204
1445371918,-149.865303,61.1335204
1445371920,-149.865303,61.1335285
1445371921,-149.8653264,61.1335285
1445371923,-149.865326,61.1336335
1445371926,-149.8654463,61.1336336
1445371928,-149.865446,61.1337133
1445371930,-149.8654638,61.1337133
1445371933,-149.8656508,61.1337166
1445371935,-149.8660844,61.1337171
1445371939,-149.8660842,61.1337439
1445371941,-149.866215,61.133744
1445371955,-149.8654634,61.1338101
1445371956,-149.8656503,61.1338103
1445431528,-149.7314347,61.1920294
1445431530,-149.7299025,61.1920325
1445431531,-149.7314371,61.19231
1445431532,-149.7313049,61.1923103
1445431539,-149.7306915,61.1923863
1445431541,-149.73063,61.1923864
1445431543,-149.7313055,61.1923864
1445431544,-149.7312331,61.1923866
1445431548,-149.7312338,61.1924661
1445431549,-149.731234,61.1924724
1445431550,-149.731229,61.1924844
1445431551,-149.731215,61.1924945
1445431552,-149.731194,61.1925012
1445431553,-149.7308508,61.1925045
1445431554,-149.7306925,61.1925048
1445431555,-149.7308721,61.1925307
1445431556,-149.7308719,61.1925312
1445431557,-149.7308753,61.1925396
1445431558,-149.7308852,61.1925467
1445431559,-149.7308999,61.1925514
1445431560,-149.7309347,61.1925514
1445431561,-149.7309173,61.1925531
1445431562,-149.7306315,61.19257
1445431563,-149.7299071,61.1925715
1445489929,-149.7327478,61.2065124
1445489931,-149.7323501,61.2065129
1445489945,-149.7327725,61.2065738
1445489950,-149.7327482,61.2065739
1445489982,-149.7327488,61.2067131
1445489985,-149.7327733,61.2067131
1445489991,-149.7327492,61.2067822
1445489994,-149.7323515,61.2067827
1445493226,-149.7384506,61.1976504
1445493230,-149.7380884,61.1978276
1445493231,-149.7389747,61.1978991
1445493232,-149.7378322,61.1979399
1445493233,-149.7378873,61.1979399
1445493234,-149.7379503,61.1979399
1445493235,-149.738331,61.1979427
1445493236,-149.7383757,61.1979639
1445493237,-149.7379503,61.1979703
1445493238,-149.7382747,61.1979703
1445493240,-149.738334,61.1979844
1445493241,-149.7375301,61.1980075
1445493242,-149.7378322,61.1980075
1445493243,-149.7386125,61.1980763
1445493244,-149.738334,61.1980844
1445493245,-149.7386071,61.1980844
1445493246,-149.7371491,61.1981021
1445493247,-149.7375301,61.1981021
1445493248,-149.738334,61.1981279
1445493249,-149.7386071,61.1981279
1445493251,-149.7386143,61.1981339
1445493252,-149.7370213,61.1981689
1445493253,-149.7371491,61.1981689
1445493254,-149.738334,61.1982204
1445493255,-149.7382079,61.1982399
1445493256,-149.7382652,61.1982399
1445493257,-149.7383844,61.1982447
1445493258,-149.7383297,61.198271
1445493259,-149.7380961,61.1982893
1445493260,-149.7382079,61.1982893
1445493261,-149.7370213,61.1983019
1445493262,-149.737179,61.1983019
1445493263,-149.7389753,61.1983078
1445493264,-149.7380103,61.1983253
1445493265,-149.7380961,61.1983253
1445493267,-149.7377674,61.1983464
1445493268,-149.7378615,61.1983464
1445493269,-149.7379094,61.1983687
1445493270,-149.7380103,61.1983687
1445493271,-149.7381006,61.1983814
1445493272,-149.737179,61.1983978
1445493274,-149.7372516,61.1983978
1445493277,-149.7375351,61.1985169
1445493278,-149.7377674,61.1985169
1445493279,-149.7384617,61.1985553
1445493281,-149.7374942,61.198573
1445493282,-149.7375351,61.198573
1445493285,-149.7372516,61.1985987
1445493287,-149.7374942,61.1985987
1445499704,-149.7191614,61.2178674
1445499705,-149.7189602,61.2179036
1445499706,-149.7206134,61.2179185
1445499707,-149.7190237,61.217934
1445499709,-149.7207887,61.2179645
1445499711,-149.7207493,61.2179835
1445499721,-149.7187452,61.2180078
1445499723,-149.7197206,61.218008
1445499725,-149.7201096,61.2180082
1445499734,-149.7196401,61.2180693
1445499735,-149.7197204,61.2180693
1445499736,-149.7210117,61.2180713
1445499738,-149.7196118,61.218083
1445499748,-149.7201092,61.2181371
1445499749,-149.7201357,61.2181497
1445499769,-149.7194123,61.2183271
1445499773,-149.7204783,61.2183295
1445499785,-149.72057,61.2183734
1445499798,-149.7203571,61.2184765
1445499802,-149.7204253,61.2185092
1445499804,-149.7197189,61.2185183
1445499815,-149.7198939,61.218602
1445499817,-149.7188172,61.2186153
1445499825,-149.7198568,61.21862
1445499844,-149.7190991,61.2186915
1445499849,-149.7200276,61.2187018
1445499860,-149.7190381,61.218721
1445499862,-149.7192308,61.2187546
1445593037,-149.9406473,61.1246915
1445593058,-149.9411096,61.1248204
1445593078,-149.9404321,61.1248714
1445593090,-149.9405151,61.1248945
1445593125,-149.9403016,61.125073
1445593127,-149.9404023,61.1251011
1445593135,-149.9401204,61.1251228
1445593139,-149.9406353,61.1251523
1445593142,-149.9406933,61.1251685
1445593145,-149.9403123,61.1251763
1445593161,-149.9406683,61.1252684
1445593165,-149.9404648,61.1252948
1445593167,-149.9405806,61.1253001
1445593169,-149.9406178,61.1253105
1445593173,-149.9398858,61.1253188
1445593176,-149.9405564,61.1253204
1445593179,-149.9409395,61.125344
1445593186,-149.9400806,61.1253731
1445593193,-149.9398076,61.12541
1445593198,-149.9399793,61.1254578
1445593206,-149.9404389,61.1254676
1445593218,-149.9407035,61.1255414
1445593221,-149.940334,61.1255553
1445593233,-149.9395605,61.1256165
1445593238,-149.9406028,61.1256303
1445593252,-149.9398064,61.1256851
1445593254,-149.9395822,61.125692
1445593263,-149.9397441,61.1257371
1445593267,-149.9400585,61.1257388
1445593282,-149.9403693,61.1258255
1445593283,-149.9393833,61.1258583
1445593301,-149.9397824,61.1259696
1446090065,-149.7606564,61.1928444
1446090066,-149.7615913,61.192853
1446090067,-149.761291,61.1928537
1446090072,-149.7612914,61.1928872
1446090073,-149.7612068,61.1928874
1446090074,-149.7608974,61.1928883
1446090076,-149.7608215,61.1929246
1446090077,-149.7615922,61.192935
1446090079,-149.7612077,61.1929735
1446090080,-149.7611396,61.193006
1446090082,-149.7605398,61.193064
1446090083,-149.7601929,61.1930658
1446090084,-149.761883,61.1930764
1446090086,-149.7618215,61.1931058
1446090087,-149.7618525,61.1931083
1446090088,-149.760374,61.1931129
1446090089,-149.7618394,61.1931145
1446090091,-149.7618857,61.1931244
1446090092,-149.7604054,61.1931282
1446090093,-149.7618726,61.1931306
1446090094,-149.7603316,61.1931332
1446090096,-149.7618965,61.1931423
1446090097,-149.7607157,61.1931495
1446090099,-149.7618154,61.193181
1446090100,-149.7618351,61.1931973
1446090101,-149.7618381,61.1932138
1446090102,-149.7618312,61.1932297
1446090103,-149.7605397,61.1932336
1446090105,-149.7618131,61.1932406
1446090106,-149.7618471,61.1932571
1446090108,-149.7617494,61.1933038
1446090113,-149.7607155,61.193319
1446090119,-149.7619614,61.1934068
1446090121,-149.7604966,61.1934236
1446090123,-149.761887,61.1934424
1446090129,-149.7610761,61.1934943
1446090130,-149.7614283,61.1934959
1446090133,-149.7620962,61.1935441
1446090134,-149.7616001,61.1935794
1446090135,-149.7612523,61.1935799
1446090138,-149.7608573,61.1935989
1446090141,-149.7614723,61.1936405
1446090143,-149.7615079,61.1936578
1446090144,-149.7614652,61.1936782
1446090149,-149.7616388,61.1937626
1446095326,-149.7609043,61.1956719
1446095327,-149.761669,61.1957159
1446095328,-149.7615262,61.1957251
1446095330,-149.7615859,61.1957268
1446095331,-149.7619457,61.1957268
1446095332,-149.7617824,61.1957332
1446095333,-149.7616484,61.1957392
1446095334,-149.7615696,61.1957395
1446095335,-149.7617834,61.1957471
1446095336,-149.7620183,61.1957525
1446095337,-149.7618665,61.1957613
1446095338,-149.7620799,61.1957814
1446095339,-149.7607557,61.195798
1446095340,-149.7608785,61.1958124
1446095341,-149.7621448,61.1958169
1446095342,-149.7613792,61.1958286
1446095344,-149.760822,61.1958356
1446095345,-149.7621775,61.1958458
1446095346,-149.762196,61.1958739
1446095347,-149.7621242,61.1959102
1446095348,-149.7621965,61.1960143
1446095349,-149.7621379,61.1960174
1446095350,-149.7621432,61.1960799
1446095351,-149.7598803,61.1961567
1446095352,-149.7618007,61.1961582
1446095353,-149.7615249,61.1961653
1446095355,-149.7613967,61.1962178
1446095356,-149.7616335,61.1962268
1446095357,-149.7598055,61.1962323
1446095359,-149.7591913,61.1962338
1446095360,-149.7600545,61.1962554
1446095361,-149.7614679,61.1962581
1446095363,-149.7581292,61.196259
1446095367,-149.7579543,61.1962594
1446095368,-149.7583855,61.1962671
1446095369,-149.7587993,61.1962674
1446095371,-149.7587229,61.1962676
1446095373,-149.758314,61.1962687
1446095375,-149.7584427,61.196269
1446095378,-149.7584934,61.1962727
1446095380,-149.7582503,61.1962745
1446095385,-149.7581723,61.1962763
1446095387,-149.7579123,61.1962769
1446095390,-149.7582039,61.1962805
1446095392,-149.7585457,61.1962816
1446095394,-149.7599759,61.1962876
1446095396,-149.759806,61.196288
1446095397,-149.7591918,61.1962895
1446095401,-149.758841,61.1962903
1446095402,-149.7586817,61.1962907
1446095404,-149.7585599,61.196291
1446095406,-149.7581725,61.1962919
1446095409,-149.7582046,61.1962919
1446095411,-149.7578882,61.1962926
1446095412,-149.7579125,61.1962926
1446095413,-149.7605016,61.1966541
1446095417,-149.7605876,61.1967029
1446095419,-149.7600195,61.1967636
1446095421,-149.7588448,61.1967664
1446095424,-149.7578935,61.1968079
1446095426,-149.7578372,61.196808
1446095427,-149.7600196,61.196822
1446095428,-149.7578942,61.1968755
1446095434,-149.7578379,61.1968757
1446095437,-149.7601361,61.1968879
1446095439,-149.7588466,61.1969443
1446095440,-149.7578949,61.1969466
1446860448,-149.8112753,61.2143851
1446860449,-149.8100364,61.2143902
1446860475,-149.8112809,61.2147033
1446860478,-149.810042,61.2147084
1448518824,-149.7756567,61.2080591
1448518825,-149.7751309,61.2086326
1448518826,-149.7761073,61.2080901
1448518827,-149.775485,61.2083433
1448518828,-149.7756685,61.2079322
1448518829,-149.7765366,61.2080924
1448518830,-149.7760965,61.2079299
1448518831,-149.7755075,61.2086195
1448518832,-149.7750998,61.2080717
1454512407,-147.3554137,64.7573806
1454626966,-134.5949304,58.3706411
1454626967,-134.5945252,58.3715292
1454626968,-134.5955328,58.3710622
1454626969,-134.5944778,58.3711895
1454626970,-134.595478,58.3715322
1454626971,-134.5944819,58.3709621
1454626972,-134.5945154,58.3706406
1454626973,-134.5955306,58.3713013
1454626974,-134.5943843,58.3711796
1454626975,-134.5944814,58.3710307
1454626976,-134.5943442,58.3708555
1454626977,-134.5954806,58.3713012
1454626978,-134.5943656,58.371271
1454626979,-134.5943843,58.3710474
1454626980,-134.5944031,58.3711908
1454626981,-134.596972,58.3712137
1454626982,-134.5949309,58.3705503
1454626983,-134.5945275,58.3713376
1454626984,-134.5944809,58.3712401
1454626985,-134.5969811,58.3714683
1454626986,-134.5944058,58.3710305
1454626987,-134.5967586,58.3714705
1454626988,-134.5967495,58.3712159
1454626989,-134.5943465,58.3709204
1454626990,-134.5955,58.3710621
1454626991,-134.5955025,58.3705511
1454626992,-134.5945146,58.3708151
1454630133,-152.4081473,57.7886932
1454630142,-152.4080558,57.7883648
1454630144,-152.4078095,57.7884714
1454630147,-152.4083663,57.7885687
1454630149,-152.408297,57.7885987
1454630150,-152.4083242,57.7886166
1454638415,-151.0687591,60.4852194
1454638416,-151.0691484,60.485082
1454638417,-151.0684391,60.4851715
1454638418,-151.0682031,60.4849715
1454638419,-151.069064,60.4842797
1454638426,-151.0694017,60.4846453
1454638428,-151.0688863,60.484268
1454638429,-151.0695891,60.4844945
1454638430,-151.069325,60.4845743
1454638431,-151.0684591,60.4843946
1454640316,-131.6742326,55.3480413
1454640317,-131.674125,55.3485282
1454640318,-131.6740211,55.3485466
1454640319,-131.6741203,55.3484697
1454640320,-131.6722814,55.3481313
1454640321,-131.6741781,55.348473
1454640322,-131.6723095,55.3483638
1454640323,-131.6731497,55.3481816
1454640324,-131.6722404,55.3483598
1454640325,-131.672888,55.3481666
1454640326,-131.6741731,55.3481718
1454640327,-131.6728328,55.3484786
1454640331,-131.6722246,55.3488373
1454640332,-131.6731851,55.3479814
1454640333,-131.6741208,55.3485523
1454640335,-131.6741679,55.3485307
1454640336,-131.6742091,55.3481739
1454640340,-131.673951,55.3489374
1454641911,-147.6999679,64.8511598
1454641913,-147.6987088,64.8502349
1454641915,-147.6979046,64.8503217
1454641916,-147.6980899,64.8504287
1454641917,-147.6993421,64.8516369
1454641918,-147.6985235,64.8501279
1455033518,-147.8088524,64.8353738
1455054339,-149.8722878,61.2088237
1455054341,-149.8722869,61.2090778
1478981972,-149.8643045,61.1338884
1478981976,-149.8642641,61.1339049
1478981977,-149.8677058,61.1339051
1478981988,-149.8652137,61.1340721
1478981992,-149.8660215,61.1340813
1478981995,-149.8653988,61.1342153
1478981996,-149.8660146,61.1342224
1478982012,-149.8651936,61.1344808
1478982014,-149.8653856,61.134483
1478982061,-149.8650603,61.1350709
1478982062,-149.8642506,61.1350715
1478982121,-149.8677132,61.1354613
1478982123,-149.8650917,61.1354638
1478982414,-149.8652073,61.1367858
1478982416,-149.8652627,61.1367858
1478982429,-149.8652051,61.1369451
1478982431,-149.8652626,61.1369451
1478982558,-149.8645715,61.1376318
1478982740,-149.8671534,61.1428996
1478982741,-149.8673418,61.1429052
1478982742,-149.8673994,61.1429295
1478982743,-149.867093,61.14293
1478982745,-149.8674035,61.1429728
1478982746,-149.8670936,61.1429772
1478982747,-149.8680883,61.1430039
1478982748,-149.8671548,61.1430048
1478982751,-149.8673409,61.1430325
1478982752,-149.8679037,61.1430331
1478982768,-149.8666537,61.1435206
1478982770,-149.8666536,61.1435381
1478982778,-149.8674965,61.14377
1478982779,-149.8709968,61.1437735
1479947128,-149.8645476,61.1392678
1479947154,-149.859801,61.1396434
1479947156,-149.858258,61.1394962
1479947157,-149.8581142,61.1394968
1479947158,-149.858316,61.1395738
1479947159,-149.8581155,61.1395746
1479947160,-149.8598946,61.139643
1479947163,-149.8599165,61.1396712
1479947164,-149.8598951,61.1396713
1479947165,-149.8599189,61.139811
1479947166,-149.8598918,61.1398111
1479947167,-149.8598924,61.1398479
1479947171,-149.8597953,61.1398482
1479947173,-149.8598464,61.1402817
1479947174,-149.8598468,61.1403168
1479947175,-149.8599573,61.1404011
1479947176,-149.8599285,61.1404012
1479947177,-149.8599261,61.140512
1479947178,-149.8599584,61.140512
1479947180,-149.8599604,61.1410092
1479947181,-149.8599309,61.1410093
1479947182,-149.8599297,61.1411221
1479947183,-149.8599615,61.1411221
1479947184,-149.8599304,61.1411932
1479947185,-149.8599625,61.1411932
1479947186,-149.8599635,61.1413055
1479947187,-149.8599321,61.1413056
1479947189,-149.8599855,61.1414485
1479947190,-149.8599335,61.1414486
1479947191,-149.8600003,61.1415205
1479947192,-149.8599862,61.1415206
1479947193,-149.8600539,61.141606
1479947194,-149.8600011,61.1416061
1479947195,-149.8587875,61.1416116
1479947196,-149.858662,61.1416119
1479947197,-149.8587886,61.1416728
1479947198,-149.8586626,61.1416731
1479947200,-149.8600556,61.1417786
1479947201,-149.8599995,61.1417788
1479947202,-149.8600004,61.1418655
1479947203,-149.8599366,61.1418656
1479947213,-149.8599847,61.14288
1479947214,-149.8599464,61.1428801
1479947215,-149.8599858,61.1429869
1479947216,-149.8599461,61.142987
1484501467,-149.7643613,61.1876382
1484501468,-149.7646509,61.1876384
1484501469,-149.7643275,61.187668
1484501471,-149.7643612,61.187668
1484501473,-149.7646508,61.1876833
1484501475,-149.7647118,61.1876833
1484501481,-149.7643271,61.1877669
1484501482,-149.7643608,61.1877669
1484501483,-149.7646503,61.1877949
1484501484,-149.7647113,61.187795
1484501485,-149.7643604,61.1878627
1484501486,-149.7646501,61.187863
1532143612,-135.3560175,57.0546429
1532143662,-135.3488543,57.0518466
1532143680,-135.3523975,57.0535573
1532143794,-135.3555229,57.0546713
1532143851,-135.3484996,57.0513944
1532143877,-135.3564343,57.0545309
1532143949,-135.3499539,57.0524308
1532144069,-135.356391,57.0546059
1532144115,-135.3495966,57.0524348
1532144133,-135.3502556,57.0523491
1532144232,-135.3561549,57.0546395
1532144278,-135.3492045,57.0522531
1532144394,-135.3537828,57.054259
1532144404,-135.3550707,57.0545317
1532144437,-135.3490245,57.0516716
1532144534,-135.3502063,57.0523702
1532144551,-135.352917,57.0538435
1532144573,-135.354073,57.0542739
1532144774,-135.3498223,57.0524612
1532144937,-135.3554016,57.0546417
1532145056,-135.3564292,57.0545728
1532145193,-135.3553128,57.054552
1532145276,-135.356281,57.0546002
1532145341,-135.3493706,57.0523755
1532145364,-135.3536065,57.0542175
1532145478,-135.3565051,57.0544588
1532145487,-135.3560946,57.0546607
1532145583,-135.3490534,57.0519659
1532145735,-135.3557593,57.0546736
1532145764,-135.3549599,57.0544422
1532145832,-135.3485495,57.0514393
1532145962,-135.3500965,57.0523945
1532145990,-135.3528005,57.0537269
1532146180,-135.3497123,57.0524615
1532146411,-135.349216,57.052304
1532146584,-135.3551479,57.0545585
1532146834,-135.3547559,57.0543828
1532162596,-135.3569032,57.0539813
1532162601,-135.3566779,57.0530037
1532162613,-135.3569088,57.0529084
1532162637,-135.3579296,57.0520222
1532162669,-135.3519739,57.0501139
1532162674,-135.3531893,57.0508083
1532162695,-135.3565402,57.0507472
1532162697,-135.3573234,57.0508639
1532162776,-135.3578652,57.0510711
1566703439,-151.49264,59.6433768
1566703486,-151.4933634,59.6431196
1566703592,-151.4925951,59.6431249
1566703841,-151.4931847,59.6429912
1566703870,-151.4929584,59.6433067
1566703877,-151.4923906,59.6431976
1566703908,-151.4926658,59.6431757
1568673902,-149.8483117,61.2365529
1568673903,-149.8477443,61.2368258
1568673904,-149.8483139,61.2368247
1568673905,-149.8477401,61.2365945
1572985840,-149.8515607,61.2404242
1579530921,-150.0975509,62.3210811
1579530922,-150.0978752,62.3212145
1579530923,-150.0975376,62.3212068
1579530924,-150.0978885,62.3210889
1609561684,-131.68599,55.3537575
1658669261,-147.8182959,64.8553399
1658669280,-147.8181353,64.855265
1658669301,-147.8177284,64.8553225
1658669311,-147.8173569,64.8558878
1658669677,-147.7234115,64.862508
1659970369,-156.7655446,71.2900493
1659970384,-156.7551665,71.2899654
1659970414,-156.7657592,71.2909028
1659970483,-156.7649524,71.2905579
1659970536,-156.7650189,71.2907479
1659970620,-156.7649277,71.2897463
1659970672,-156.7673985,71.2909881
1659970697,-156.7647592,71.289713
1659970713,-156.7650833,71.2902833
1659970733,-156.769803,71.2887496
1660266259,-147.8138064,64.8486004
1660266260,-147.8131695,64.8486016
1660266261,-147.8195325,64.8485949
1660266262,-147.8205344,64.8486024
1660266267,-147.8195269,64.8487278
1660266268,-147.8205289,64.8487354
1660266273,-147.8138093,64.8488736
1660266274,-147.8131725,64.8488748
1660266288,-147.8126336,64.8493622
1660266297,-147.8121582,64.8547821
1660266298,-147.8107019,64.8547853
1660266299,-147.8121601,64.8549383
1660266300,-147.8110736,64.8549407
1660266301,-147.8117988,64.8551754
1660266302,-147.8120077,64.8552488
1660266303,-147.8115253,64.8553161
1660266304,-147.8117309,64.8553883
1660266306,-147.8110805,64.8555129
1660266307,-147.8107106,64.8555137
1660266331,-147.8071916,64.8565966
1660266332,-147.8067053,64.8566582
1660266341,-147.8072012,64.8569887
1660266342,-147.8067215,64.8569894
1660266343,-147.8035965,64.8569833
1660266345,-147.8040594,64.8569847
1660266346,-147.806628,64.8571805
1660266348,-147.8059588,64.857181
1660266350,-147.8059591,64.8572631
1660266352,-147.8056443,64.8572634
1660266354,-147.8069334,64.8572772
1660266356,-147.8066285,64.8572774
1660266358,-147.8035893,64.85743
1660266360,-147.8040522,64.8574314
1660266361,-147.8069347,64.8575506
1660266364,-147.8056456,64.8575517
1660266406,-147.8222816,64.8589275
1660266412,-147.8224792,64.8589866
1660266414,-147.8221655,64.8589976
1660266418,-147.822363,64.8590567
1661742874,-147.7300361,64.8604636
1661742875,-147.7297859,64.8606035
1661742877,-147.7259772,64.8607253
1661742878,-147.7295225,64.860707
1661742879,-147.7256873,64.8607889
1661742880,-147.7257342,64.8608275
1661742883,-147.7256293,64.8608505
1661742884,-147.7256798,64.860892
1661742886,-147.7255812,64.8609136
1661742890,-147.7256469,64.8609676
1661742892,-147.7255387,64.8609914
1661742895,-147.7256198,64.8610581
1661742896,-147.7255594,64.8610714
1661742898,-147.7248025,64.8611109
1661742899,-147.7249282,64.8611139
1661742901,-147.7246776,64.8611177
1661742902,-147.7250503,64.8611268
1661742903,-147.7251648,64.861149
1661742904,-147.725634,64.8611326
1661742905,-147.7245579,64.8611343
1661742907,-147.7244475,64.8611599
1661742908,-147.7252677,64.8611798
1661742910,-147.7253213,64.8612033
1661742913,-147.7243454,64.8611957
1661742914,-147.7242616,64.8612393
1661742920,-147.7241994,64.8612889
1661742922,-147.7257812,64.8612666
1661742926,-147.7259255,64.8613071
1661742928,-147.724161,64.8613428
1661742929,-147.7254845,64.8613327
1661742939,-147.7255006,64.8613643
1661742941,-147.7258505,64.8613236
1661742943,-147.7261165,64.861346
1661742945,-147.724148,64.8613988
1661742946,-147.7260031,64.8613709
1661742948,-147.7267796,64.8613849
1661742950,-147.7255041,64.8614177
1661742952,-147.7262737,64.8613998
1661742954,-147.7241607,64.8614547
1661742955,-147.7262013,64.8614157
1661742956,-147.7263942,64.8614182
1661742957,-147.7263167,64.8614352
1661742958,-147.7254844,64.8614705
1661742959,-147.7264434,64.8614587
1661742960,-147.7241989,64.8615086
1661742961,-147.725442,64.8615209
1661742963,-147.7242609,64.8615583
1661742965,-147.7253784,64.8615671
1661742966,-147.7243444,64.861602
1661742968,-147.7252959,64.8616074
1661742970,-147.7244464,64.8616379
1661742972,-147.7251973,64.8616407
1661742975,-147.7245627,64.8616647
1661742976,-147.7246892,64.8616814
1661742977,-147.7250798,64.8616666
1661742978,-147.7248208,64.8616874
1661742979,-147.7249527,64.8616824
1661742994,-147.7247177,64.8622001
1661743005,-147.7237399,64.8624966
1670112240,-145.5286314,62.1082104
1670112245,-145.5293657,62.1082104
1670112249,-145.5286314,62.1085014
1670112251,-145.5293732,62.1085014
1672829972,-135.3324301,57.0491718
1672829975,-135.3322643,57.0492285
1672829976,-135.3319329,57.0496376
1672829977,-135.3339418,57.0493029
1672829981,-135.3325195,57.049621
1672829983,-135.3337965,57.04975
1672829984,-135.3330246,57.0494559
1672829985,-135.3318014,57.0494251
1672829986,-135.3319317,57.0494013
1672829993,-135.3342736,57.0495808
1672829994,-135.3319019,57.049349
1672829996,-135.3324489,57.0497258
1672829999,-135.3321523,57.0499857
1672844008,-135.3344767,57.050241
1672844009,-135.3345122,57.0501635
1672844011,-135.3387965,57.0490492
1672844020,-135.3376032,57.0491076
1672844022,-135.3344236,57.0502059
1672844032,-135.338964,57.0487889
1672844036,-135.3344669,57.049908
1672844040,-135.3347338,57.0498068
1672844044,-135.3385627,57.0487994
1672844051,-135.3358337,57.0497718
1672844053,-135.3377585,57.0492631
1672844058,-135.338943,57.0490156
1672844060,-135.3343105,57.0499962
1672844066,-135.3362054,57.0497253
1672844070,-135.3349775,57.0499352
1672844072,-135.3349201,57.049957
1672844073,-135.3384429,57.0489432
1672844095,-135.3344284,57.0500149
1672844097,-135.3346409,57.0500144
1672844110,-135.3358807,57.0497997
1672844112,-135.338642,57.0487759
1672844116,-135.3386304,57.049108
1672844118,-135.3375113,57.0489741
1672844148,-135.3343194,57.0503177
1672844157,-135.3339993,57.050117
1672844159,-135.3376352,57.0490981
1672844163,-135.336004,57.0494718
1672844166,-135.3352615,57.0494055
1672844169,-135.3349477,57.0495359
1672844177,-135.3377897,57.0492538
1672844187,-135.338804,57.0490566
1672844189,-135.3353005,57.0494545
1672844190,-135.3355419,57.0494475
1672844194,-135.3389352,57.0490079
1672844204,-135.3352003,57.0498596
1672844206,-135.3391176,57.0489639
1672844209,-135.3371819,57.049212
1672844219,-135.3345465,57.0499701
1672844225,-135.337381,57.0491493
1672844230,-135.3353339,57.0494973
1672844235,-135.3354437,57.0493205
1672844237,-135.3347995,57.049858
1672844254,-135.3372756,57.0490437
1672844258,-135.3349659,57.0499927
1672844259,-135.3347285,57.0500828
1672844260,-135.3386463,57.048883
1672844262,-135.3344975,57.0500688
1672844263,-135.338724,57.0488582
1672844264,-135.3348527,57.0498378
1674103277,-147.8466888,64.8583627
1674103278,-147.8469496,64.8583623
1674103280,-147.8488612,64.8584001
1674103311,-147.8469965,64.8587272
1674103318,-147.8469967,64.858753
1674103319,-147.8479547,64.8587557
1674103323,-147.847955,64.8588045
1674103360,-147.8509663,64.8590491
1674103378,-147.8512345,64.8590838
1674103386,-147.8512788,64.8590981
1674103510,-147.8462027,64.8593169
1674103514,-147.8436642,64.8593546
1674103515,-147.8432989,64.8593558
1674103516,-147.843113,64.859384
1674103517,-147.8432995,64.8593834
1674103524,-147.8438547,64.8593813
1674103526,-147.8436648,64.859382
1674103541,-147.8496543,64.8596539
1674103557,-147.8431194,64.8597328
1674103559,-147.843391,64.8597319
1674103564,-147.8436701,64.8597327
1674103565,-147.8438612,64.8597321
1674103568,-147.8493636,64.8597546
1674103569,-147.8433916,64.859766
1674103570,-147.8436707,64.8597651
1716578049,-147.8273436,64.8577083
1716578051,-147.8270113,64.8577077
1716578054,-147.8270123,64.8576209
1716578057,-147.8273446,64.8576215
1719500061,-149.8294988,61.2149522
1719500064,-149.8294981,61.2148822
1719500069,-149.8296949,61.2149093
1719500092,-149.8296946,61.2148818
1724799009,-151.5492853,59.6526961
1724799016,-151.4391177,59.6690401
1724799019,-151.5493077,59.6528964
1724799030,-151.5492594,59.6528059
1724799037,-151.4390392,59.6694884
1724799063,-151.439944,59.6688532
1724799064,-151.5517671,59.6524488
1724799078,-151.4392561,59.6694707
1724799084,-151.4389008,59.6690578
1724799091,-151.4401683,59.6693151
1724799102,-151.4411387,59.6687053
1724799138,-151.5491848,59.6525269
1724799150,-151.5510381,59.6526192
1724799151,-151.5516403,59.6521903
1724799187,-151.441363,59.6691672
